,Tamil_Nadu_demand
24939,16220.4
24940,15737.44
24941,15737.44
24942,15737.44
24943,15737.44
24944,14611.16
24945,14611.16
24946,14611.16
24947,14611.16
24948,13790.68
24949,13790.68
24950,13790.68
24951,13790.68
24952,12739.39
24953,12739.39
24954,12739.39
24955,12739.39
24956,12219.28
24957,12219.28
24958,12219.28
24959,12219.28
24960,11708.64
24961,11708.64
24962,11708.64
24963,11708.64
24964,11469.28
24965,11469.28
24966,11469.28
24967,11469.28
24968,11191.48
24969,11191.48
24970,11191.48
24971,11191.48
24972,11153.02
24973,11153.02
24974,11153.02
24975,11153.02
24976,11291.56
24977,11291.56
24978,11291.56
24979,11291.56
24980,11833.94
24981,11833.94
24982,11833.94
24983,11833.94
24984,12677.18
24985,12677.18
24986,12677.18
24987,12677.18
24988,14997.72
24989,14997.72
24990,14997.72
24991,14997.72
24992,15324.34
24993,15324.34
24994,15324.34
24995,15324.34
24996,14950.13
24997,14950.13
24998,14950.13
24999,14950.13
25000,14254.35
25001,14254.35
25002,14254.35
25003,14254.35
25004,14272.97
25005,14272.97
25006,14272.97
25007,14272.97
25008,13932.13
25009,13932.13
25010,13932.13
25011,13932.13
25012,13525.85
25013,13525.85
25014,13525.85
25015,13525.85
25016,13230.08
25017,13230.08
25018,13230.08
25019,13230.08
25020,13966.76
25021,13966.76
25022,13966.76
25023,13966.76
25024,14696.18
25025,14696.18
25026,14696.18
25027,14696.18
25028,15248.15
25029,15248.15
25030,15248.15
25031,15248.15
25032,16274.37
25033,16274.37
25034,16274.37
25035,16274.37
25036,15937.61
25037,15937.61
25038,15937.61
25039,15937.61
25040,15032.88
25041,15032.88
25042,15032.88
25043,15032.88
25044,14085.38
25045,14085.38
25046,14085.38
25047,14085.38
25048,13261.6
25049,13261.6
25050,13261.6
25051,13261.6
25052,12403.94
25053,12403.94
25054,12403.94
25055,12403.94
25056,11750.8
25057,11750.8
25058,11750.8
25059,11750.8
25060,11460.67
25061,11460.67
25062,11460.67
25063,11460.67
25064,11121.21
25065,11121.21
25066,11121.21
25067,11121.21
25068,10944.85
25069,10944.85
25070,10944.85
25071,10944.85
25072,10777.14
25073,10777.14
25074,10777.14
25075,10777.14
25076,11467.85
25077,11467.85
25078,11467.85
25079,11467.85
25080,12615.38
25081,12615.38
25082,12615.38
25083,12615.38
25084,14889.13
25085,14889.13
25086,14889.13
25087,14889.13
25088,15740.88
25089,15740.88
25090,15740.88
25091,15740.88
25092,15108.36
25093,15108.36
25094,15108.36
25095,15108.36
25096,14757.78
25097,14757.78
25098,14757.78
25099,14757.78
25100,14386.54
25101,14386.54
25102,14386.54
25103,14386.54
25104,14115.14
25105,14115.14
25106,14115.14
25107,14115.14
25108,13771.86
25109,13771.86
25110,13771.86
25111,13771.86
25112,12935.28
25113,12935.28
25114,12935.28
25115,12935.28
25116,14338.04
25117,14338.04
25118,14338.04
25119,14338.04
25120,15566.37
25121,15566.37
25122,15566.37
25123,15566.37
25124,16012.36
25125,16012.36
25126,16012.36
25127,16012.36
25128,16511.87
25129,16511.87
25130,16511.87
25131,16511.87
25132,16106.98
25133,16106.98
25134,16106.98
25135,16106.98
25136,15183.26
25137,15183.26
25138,15183.26
25139,15183.26
25140,14309.12
25141,14309.12
25142,14309.12
25143,14309.12
25144,13234.52
25145,13234.52
25146,13234.52
25147,13234.52
25148,12272.49
25149,12272.49
25150,12272.49
25151,12272.49
25152,11910.08
25153,11910.08
25154,11910.08
25155,11910.08
25156,11637.91
25157,11637.91
25158,11637.91
25159,11637.91
25160,11426.75
25161,11426.75
25162,11426.75
25163,11426.75
25164,11284.64
25165,11284.64
25166,11284.64
25167,11284.64
25168,11531.34
25169,11531.34
25170,11531.34
25171,11531.34
25172,12363.55
25173,12363.55
25174,12363.55
25175,12363.55
25176,13409.1
25177,13409.1
25178,13409.1
25179,13409.1
25180,15752.83
25181,15752.83
25182,15752.83
25183,15752.83
25184,16195.88
25185,16195.88
25186,16195.88
25187,16195.88
25188,15730.94
25189,15730.94
25190,15730.94
25191,15730.94
25192,15478.78
25193,15478.78
25194,15478.78
25195,15478.78
25196,15052.57
25197,15052.57
25198,15052.57
25199,15052.57
25200,14871.13
25201,14871.13
25202,14871.13
25203,14871.13
25204,14448.08
25205,14448.08
25206,14448.08
25207,14448.08
25208,14402.37
25209,14402.37
25210,14402.37
25211,14402.37
25212,14984.59
25213,14984.59
25214,14984.59
25215,14984.59
25216,15774.65
25217,15774.65
25218,15774.65
25219,15774.65
25220,16387.16
25221,16387.16
25222,16387.16
25223,16387.16
25224,16422.19
25225,16422.19
25226,16422.19
25227,16422.19
25228,15980.51
25229,15980.51
25230,15980.51
25231,15980.51
25232,14986.07
25233,14986.07
25234,14986.07
25235,14986.07
25236,14284.78
25237,14284.78
25238,14284.78
25239,14284.78
25240,13269.39
25241,13269.39
25242,13269.39
25243,13269.39
25244,12367.67
25245,12367.67
25246,12367.67
25247,12367.67
25248,11902.83
25249,11902.83
25250,11902.83
25251,11902.83
25252,11547.49
25253,11547.49
25254,11547.49
25255,11547.49
25256,11290.68
25257,11290.68
25258,11290.68
25259,11290.68
25260,11142.55
25261,11142.55
25262,11142.55
25263,11142.55
25264,11243.17
25265,11243.17
25266,11243.17
25267,11243.17
25268,11951.11
25269,11951.11
25270,11951.11
25271,11951.11
25272,12715.11
25273,12715.11
25274,12715.11
25275,12715.11
25276,14777.25
25277,14777.25
25278,14777.25
25279,14777.25
25280,15318.98
25281,15318.98
25282,15318.98
25283,15318.98
25284,15621.27
25285,15621.27
25286,15621.27
25287,15621.27
25288,13991.18
25289,13991.18
25290,13991.18
25291,13991.18
25292,13640.93
25293,13640.93
25294,13640.93
25295,13640.93
25296,14520.02
25297,14520.02
25298,14520.02
25299,14520.02
25300,14115.25
25301,14115.25
25302,14115.25
25303,14115.25
25304,14152.78
25305,14152.78
25306,14152.78
25307,14152.78
25308,14767.87
25309,14767.87
25310,14767.87
25311,14767.87
25312,15463.46
25313,15463.46
25314,15463.46
25315,15463.46
25316,15822.13
25317,15822.13
25318,15822.13
25319,15822.13
25320,16272.21
25321,16272.21
25322,16272.21
25323,16272.21
25324,15973.9
25325,15973.9
25326,15973.9
25327,15973.9
25328,14893.09
25329,14893.09
25330,14893.09
25331,14893.09
25332,14175.21
25333,14175.21
25334,14175.21
25335,14175.21
25336,13412.49
25337,13412.49
25338,13412.49
25339,13412.49
25340,12586.56
25341,12586.56
25342,12586.56
25343,12586.56
25344,12022.88
25345,12022.88
25346,12022.88
25347,12022.88
25348,11786.37
25349,11786.37
25350,11786.37
25351,11786.37
25352,11367.46
25353,11367.46
25354,11367.46
25355,11367.46
25356,11381.33
25357,11381.33
25358,11381.33
25359,11381.33
25360,11384.17
25361,11384.17
25362,11384.17
25363,11384.17
25364,11853.38
25365,11853.38
25366,11853.38
25367,11853.38
25368,12318.28
25369,12318.28
25370,12318.28
25371,12318.28
25372,13363.17
25373,13363.17
25374,13363.17
25375,13363.17
25376,14067.02
25377,14067.02
25378,14067.02
25379,14067.02
25380,14491.42
25381,14491.42
25382,14491.42
25383,14491.42
25384,14380.1
25385,14380.1
25386,14380.1
25387,14380.1
25388,14487.33
25389,14487.33
25390,14487.33
25391,14487.33
25392,14433.7
25393,14433.7
25394,14433.7
25395,14433.7
25396,14258.72
25397,14258.72
25398,14258.72
25399,14258.72
25400,13873.79
25401,13873.79
25402,13873.79
25403,13873.79
25404,13935.01
25405,13935.01
25406,13935.01
25407,13935.01
25408,13904.98
25409,13904.98
25410,13904.98
25411,13904.98
25412,13635.43
25413,13635.43
25414,13635.43
25415,13635.43
25416,14118.98
25417,14118.98
25418,14118.98
25419,14118.98
25420,13677.1
25421,13677.1
25422,13677.1
25423,13677.1
25424,12811.63
25425,12811.63
25426,12811.63
25427,12811.63
25428,12249.67
25429,12249.67
25430,12249.67
25431,12249.67
25432,11466.35
25433,11466.35
25434,11466.35
25435,11466.35
25436,10779.19
25437,10779.19
25438,10779.19
25439,10779.19
25440,10573.1
25441,10573.1
25442,10573.1
25443,10573.1
25444,10351.87
25445,10351.87
25446,10351.87
25447,10351.87
25448,10345.98
25449,10345.98
25450,10345.98
25451,10345.98
25452,10315.94
25453,10315.94
25454,10315.94
25455,10315.94
25456,10450.48
25457,10450.48
25458,10450.48
25459,10450.48
25460,11154.98
25461,11154.98
25462,11154.98
25463,11154.98
25464,12182.55
25465,12182.55
25466,12182.55
25467,12182.55
25468,14833.73
25469,14833.73
25470,14833.73
25471,14833.73
25472,15900.66
25473,15900.66
25474,15900.66
25475,15900.66
25476,15459.91
25477,15459.91
25478,15459.91
25479,15459.91
25480,15510.96
25481,15510.96
25482,15510.96
25483,15510.96
25484,15449.81
25485,15449.81
25486,15449.81
25487,15449.81
25488,15845.03
25489,15845.03
25490,15845.03
25491,15845.03
25492,15415.4
25493,15415.4
25494,15415.4
25495,15415.4
25496,15062.78
25497,15062.78
25498,15062.78
25499,15062.78
25500,15565.88
25501,15565.88
25502,15565.88
25503,15565.88
25504,15824.15
25505,15824.15
25506,15824.15
25507,15824.15
25508,15924.03
25509,15924.03
25510,15924.03
25511,15924.03
25512,16349.98
25513,16349.98
25514,16349.98
25515,16349.98
25516,15942.46
25517,15942.46
25518,15942.46
25519,15942.46
25520,14998.6
25521,14998.6
25522,14998.6
25523,14998.6
25524,14133.85
25525,14133.85
25526,14133.85
25527,14133.85
25528,13102.26
25529,13102.26
25530,13102.26
25531,13102.26
25532,12301.55
25533,12301.55
25534,12301.55
25535,12301.55
25536,11943.06
25537,11943.06
25538,11943.06
25539,11943.06
25540,11709.01
25541,11709.01
25542,11709.01
25543,11709.01
25544,11515.18
25545,11515.18
25546,11515.18
25547,11515.18
25548,11584.13
25549,11584.13
25550,11584.13
25551,11584.13
25552,11711.16
25553,11711.16
25554,11711.16
25555,11711.16
25556,12433.88
25557,12433.88
25558,12433.88
25559,12433.88
25560,13272.57
25561,13272.57
25562,13272.57
25563,13272.57
25564,15766.83
25565,15766.83
25566,15766.83
25567,15766.83
25568,16266.83
25569,16266.83
25570,16266.83
25571,16266.83
25572,16248.98
25573,16248.98
25574,16248.98
25575,16248.98
25576,15816.01
25577,15816.01
25578,15816.01
25579,15816.01
25580,15874.02
25581,15874.02
25582,15874.02
25583,15874.02
25584,15935.93
25585,15935.93
25586,15935.93
25587,15935.93
25588,15514.67
25589,15514.67
25590,15514.67
25591,15514.67
25592,15327.64
25593,15327.64
25594,15327.64
25595,15327.64
25596,15872.81
25597,15872.81
25598,15872.81
25599,15872.81
25600,16286.42
25601,16286.42
25602,16286.42
25603,16286.42
25604,16523.08
25605,16523.08
25606,16523.08
25607,16523.08
25608,16849.57
25609,16849.57
25610,16849.57
25611,16849.57
25612,16531.69
25613,16531.69
25614,16531.69
25615,16531.69
25616,15411.92
25617,15411.92
25618,15411.92
25619,15411.92
25620,14518.69
25621,14518.69
25622,14518.69
25623,14518.69
25624,13348.51
25625,13348.51
25626,13348.51
25627,13348.51
25628,12464.34
25629,12464.34
25630,12464.34
25631,12464.34
25632,11998.27
25633,11998.27
25634,11998.27
25635,11998.27
25636,11733.61
25637,11733.61
25638,11733.61
25639,11733.61
25640,11567.38
25641,11567.38
25642,11567.38
25643,11567.38
25644,11673.99
25645,11673.99
25646,11673.99
25647,11673.99
25648,11199.37
25649,11199.37
25650,11199.37
25651,11199.37
25652,12385.33
25653,12385.33
25654,12385.33
25655,12385.33
25656,13062.04
25657,13062.04
25658,13062.04
25659,13062.04
25660,14917.0
25661,14917.0
25662,14917.0
25663,14917.0
25664,15889.82
25665,15889.82
25666,15889.82
25667,15889.82
25668,16548.81
25669,16548.81
25670,16548.81
25671,16548.81
25672,16451.31
25673,16451.31
25674,16451.31
25675,16451.31
25676,16292.18
25677,16292.18
25678,16292.18
25679,16292.18
25680,16279.46
25681,16279.46
25682,16279.46
25683,16279.46
25684,16115.71
25685,16115.71
25686,16115.71
25687,16115.71
25688,15744.96
25689,15744.96
25690,15744.96
25691,15744.96
25692,16305.44
25693,16305.44
25694,16305.44
25695,16305.44
25696,16584.98
25697,16584.98
25698,16584.98
25699,16584.98
25700,16901.2
25701,16901.2
25702,16901.2
25703,16901.2
25704,16788.91
25705,16788.91
25706,16788.91
25707,16788.91
25708,16475.05
25709,16475.05
25710,16475.05
25711,16475.05
25712,15459.73
25713,15459.73
25714,15459.73
25715,15459.73
25716,14516.29
25717,14516.29
25718,14516.29
25719,14516.29
25720,13393.38
25721,13393.38
25722,13393.38
25723,13393.38
25724,12787.56
25725,12787.56
25726,12787.56
25727,12787.56
25728,12336.32
25729,12336.32
25730,12336.32
25731,12336.32
25732,12132.48
25733,12132.48
25734,12132.48
25735,12132.48
25736,12004.9
25737,12004.9
25738,12004.9
25739,12004.9
25740,11888.73
25741,11888.73
25742,11888.73
25743,11888.73
25744,11948.81
25745,11948.81
25746,11948.81
25747,11948.81
25748,12408.55
25749,12408.55
25750,12408.55
25751,12408.55
25752,12704.94
25753,12704.94
25754,12704.94
25755,12704.94
25756,14271.0
25757,14271.0
25758,14271.0
25759,14271.0
25760,15183.92
25761,15183.92
25762,15183.92
25763,15183.92
25764,16076.45
25765,16076.45
25766,16076.45
25767,16076.45
25768,16079.97
25769,16079.97
25770,16079.97
25771,16079.97
25772,15964.5
25773,15964.5
25774,15964.5
25775,15964.5
25776,16008.7
25777,16008.7
25778,16008.7
25779,16008.7
25780,15873.03
25781,15873.03
25782,15873.03
25783,15873.03
25784,15873.03
25785,15873.03
25786,15873.03
25787,15873.03
25788,15622.05
25789,15622.05
25790,15622.05
25791,15622.05
25792,16100.7
25793,16100.7
25794,16100.7
25795,16100.7
25796,15837.28
25797,15837.28
25798,15837.28
25799,15837.28
25800,16135.08
25801,16135.08
25802,16135.08
25803,16135.08
25804,15617.56
25805,15617.56
25806,15617.56
25807,15617.56
25808,14599.82
25809,14599.82
25810,14599.82
25811,14599.82
25812,13740.9
25813,13740.9
25814,13740.9
25815,13740.9
25816,12926.56
25817,12926.56
25818,12926.56
25819,12926.56
25820,12073.46
25821,12073.46
25822,12073.46
25823,12073.46
25824,11595.1
25825,11595.1
25826,11595.1
25827,11595.1
25828,11548.25
25829,11548.25
25830,11548.25
25831,11548.25
25832,11365.46
25833,11365.46
25834,11365.46
25835,11365.46
25836,11367.51
25837,11367.51
25838,11367.51
25839,11367.51
25840,11394.39
25841,11394.39
25842,11394.39
25843,11394.39
25844,11891.19
25845,11891.19
25846,11891.19
25847,11891.19
25848,12898.44
25849,12898.44
25850,12898.44
25851,12898.44
25852,14685.69
25853,14685.69
25854,14685.69
25855,14685.69
25856,15790.91
25857,15790.91
25858,15790.91
25859,15790.91
25860,16631.78
25861,16631.78
25862,16631.78
25863,16631.78
25864,16436.3
25865,16436.3
25866,16436.3
25867,16436.3
25868,16465.05
25869,16465.05
25870,16465.05
25871,16465.05
25872,16230.79
25873,16230.79
25874,16230.79
25875,16230.79
25876,16132.6
25877,16132.6
25878,16132.6
25879,16132.6
25880,15741.31
25881,15741.31
25882,15741.31
25883,15741.31
25884,15923.55
25885,15923.55
25886,15923.55
25887,15923.55
25888,16354.76
25889,16354.76
25890,16354.76
25891,16354.76
25892,16548.8
25893,16548.8
25894,16548.8
25895,16548.8
25896,16356.92
25897,16356.92
25898,16356.92
25899,16356.92
25900,15935.68
25901,15935.68
25902,15935.68
25903,15935.68
25904,14994.6
25905,14994.6
25906,14994.6
25907,14994.6
25908,14261.54
25909,14261.54
25910,14261.54
25911,14261.54
25912,13321.33
25913,13321.33
25914,13321.33
25915,13321.33
25916,12525.64
25917,12525.64
25918,12525.64
25919,12525.64
25920,12091.97
25921,12091.97
25922,12091.97
25923,12091.97
25924,11959.63
25925,11959.63
25926,11959.63
25927,11959.63
25928,11723.86
25929,11723.86
25930,11723.86
25931,11723.86
25932,11476.34
25933,11476.34
25934,11476.34
25935,11476.34
25936,11493.06
25937,11493.06
25938,11493.06
25939,11493.06
25940,12052.01
25941,12052.01
25942,12052.01
25943,12052.01
25944,12534.34
25945,12534.34
25946,12534.34
25947,12534.34
25948,14399.08
25949,14399.08
25950,14399.08
25951,14399.08
25952,15297.58
25953,15297.58
25954,15297.58
25955,15297.58
25956,15921.14
25957,15921.14
25958,15921.14
25959,15921.14
25960,15994.86
25961,15994.86
25962,15994.86
25963,15994.86
25964,16164.76
25965,16164.76
25966,16164.76
25967,16164.76
25968,15970.73
25969,15970.73
25970,15970.73
25971,15970.73
25972,15904.21
25973,15904.21
25974,15904.21
25975,15904.21
25976,15511.2
25977,15511.2
25978,15511.2
25979,15511.2
25980,16027.12
25981,16027.12
25982,16027.12
25983,16027.12
25984,16527.07
25985,16527.07
25986,16527.07
25987,16527.07
25988,15909.1
25989,15909.1
25990,15909.1
25991,15909.1
25992,16626.73
25993,16626.73
25994,16626.73
25995,16626.73
25996,16148.86
25997,16148.86
25998,16148.86
25999,16148.86
26000,14963.82
26001,14963.82
26002,14963.82
26003,14963.82
26004,14068.1
26005,14068.1
26006,14068.1
26007,14068.1
26008,13134.09
26009,13134.09
26010,13134.09
26011,13134.09
26012,12364.46
26013,12364.46
26014,12364.46
26015,12364.46
26016,12103.63
26017,12103.63
26018,12103.63
26019,12103.63
26020,11869.89
26021,11869.89
26022,11869.89
26023,11869.89
26024,11816.16
26025,11816.16
26026,11816.16
26027,11816.16
26028,11659.26
26029,11659.26
26030,11659.26
26031,11659.26
26032,11813.33
26033,11813.33
26034,11813.33
26035,11813.33
26036,12333.47
26037,12333.47
26038,12333.47
26039,12333.47
26040,12587.74
26041,12587.74
26042,12587.74
26043,12587.74
26044,13661.25
26045,13661.25
26046,13661.25
26047,13661.25
26048,14320.9
26049,14320.9
26050,14320.9
26051,14320.9
26052,14706.64
26053,14706.64
26054,14706.64
26055,14706.64
26056,14327.65
26057,14327.65
26058,14327.65
26059,14327.65
26060,14519.12
26061,14519.12
26062,14519.12
26063,14519.12
26064,14817.88
26065,14817.88
26066,14817.88
26067,14817.88
26068,14512.76
26069,14512.76
26070,14512.76
26071,14512.76
26072,14457.33
26073,14457.33
26074,14457.33
26075,14457.33
26076,14101.06
26077,14101.06
26078,14101.06
26079,14101.06
26080,13786.71
26081,13786.71
26082,13786.71
26083,13786.71
26084,13872.08
26085,13872.08
26086,13872.08
26087,13872.08
26088,14053.72
26089,14053.72
26090,14053.72
26091,14053.72
26092,13840.44
26093,13840.44
26094,13840.44
26095,13840.44
26096,13175.48
26097,13175.48
26098,13175.48
26099,13175.48
26100,12549.16
26101,12549.16
26102,12549.16
26103,12549.16
26104,11659.84
26105,11659.84
26106,11659.84
26107,11659.84
26108,11127.09
26109,11127.09
26110,11127.09
26111,11127.09
26112,10996.83
26113,10996.83
26114,10996.83
26115,10996.83
26116,10967.99
26117,10967.99
26118,10967.99
26119,10967.99
26120,10857.46
26121,10857.46
26122,10857.46
26123,10857.46
26124,10690.24
26125,10690.24
26126,10690.24
26127,10690.24
26128,10767.7
26129,10767.7
26130,10767.7
26131,10767.7
26132,11264.27
26133,11264.27
26134,11264.27
26135,11264.27
26136,11798.44
26137,11798.44
26138,11798.44
26139,11798.44
26140,13700.94
26141,13700.94
26142,13700.94
26143,13700.94
26144,14749.38
26145,14749.38
26146,14749.38
26147,14749.38
26148,15868.72
26149,15868.72
26150,15868.72
26151,15868.72
26152,16127.84
26153,16127.84
26154,16127.84
26155,16127.84
26156,15937.07
26157,15937.07
26158,15937.07
26159,15937.07
26160,15792.17
26161,15792.17
26162,15792.17
26163,15792.17
26164,15602.59
26165,15602.59
26166,15602.59
26167,15602.59
26168,15509.38
26169,15509.38
26170,15509.38
26171,15509.38
26172,15908.47
26173,15908.47
26174,15908.47
26175,15908.47
26176,16509.52
26177,16509.52
26178,16509.52
26179,16509.52
26180,16359.66
26181,16359.66
26182,16359.66
26183,16359.66
26184,16751.0
26185,16751.0
26186,16751.0
26187,16751.0
26188,16379.23
26189,16379.23
26190,16379.23
26191,16379.23
26192,15299.53
26193,15299.53
26194,15299.53
26195,15299.53
26196,14334.26
26197,14334.26
26198,14334.26
26199,14334.26
26200,13493.37
26201,13493.37
26202,13493.37
26203,13493.37
26204,12814.49
26205,12814.49
26206,12814.49
26207,12814.49
26208,12326.57
26209,12326.57
26210,12326.57
26211,12326.57
26212,12219.71
26213,12219.71
26214,12219.71
26215,12219.71
26216,12026.12
26217,12026.12
26218,12026.12
26219,12026.12
26220,12108.78
26221,12108.78
26222,12108.78
26223,12108.78
26224,12272.48
26225,12272.48
26226,12272.48
26227,12272.48
26228,12822.63
26229,12822.63
26230,12822.63
26231,12822.63
26232,13403.85
26233,13403.85
26234,13403.85
26235,13403.85
26236,15112.97
26237,15112.97
26238,15112.97
26239,15112.97
26240,16088.76
26241,16088.76
26242,16088.76
26243,16088.76
26244,16751.12
26245,16751.12
26246,16751.12
26247,16751.12
26248,16715.93
26249,16715.93
26250,16715.93
26251,16715.93
26252,16546.55
26253,16546.55
26254,16546.55
26255,16546.55
26256,16246.2
26257,16246.2
26258,16246.2
26259,16246.2
26260,15997.91
26261,15997.91
26262,15997.91
26263,15997.91
26264,15651.4
26265,15651.4
26266,15651.4
26267,15651.4
26268,15978.51
26269,15978.51
26270,15978.51
26271,15978.51
26272,16515.34
26273,16515.34
26274,16515.34
26275,16515.34
26276,17385.39
26277,17385.39
26278,17385.39
26279,17385.39
26280,17198.1
26281,17198.1
26282,17198.1
26283,17198.1
26284,16637.04
26285,16637.04
26286,16637.04
26287,16637.04
26288,15754.27
26289,15754.27
26290,15754.27
26291,15754.27
26292,15073.62
26293,15073.62
26294,15073.62
26295,15073.62
26296,14137.66
26297,14137.66
26298,14137.66
26299,14137.66
26300,13375.61
26301,13375.61
26302,13375.61
26303,13375.61
26304,12999.51
26305,12999.51
26306,12999.51
26307,12999.51
26308,12806.92
26309,12806.92
26310,12806.92
26311,12806.92
26312,12657.7
26313,12657.7
26314,12657.7
26315,12657.7
26316,12552.67
26317,12552.67
26318,12552.67
26319,12552.67
26320,12757.87
26321,12757.87
26322,12757.87
26323,12757.87
26324,13343.53
26325,13343.53
26326,13343.53
26327,13343.53
26328,13776.11
26329,13776.11
26330,13776.11
26331,13776.11
26332,15474.31
26333,15474.31
26334,15474.31
26335,15474.31
26336,16463.54
26337,16463.54
26338,16463.54
26339,16463.54
26340,17155.42
26341,17155.42
26342,17155.42
26343,17155.42
26344,17546.69
26345,17546.69
26346,17546.69
26347,17546.69
26348,17314.2
26349,17314.2
26350,17314.2
26351,17314.2
26352,17299.8
26353,17299.8
26354,17299.8
26355,17299.8
26356,16864.79
26357,16864.79
26358,16864.79
26359,16864.79
26360,16635.59
26361,16635.59
26362,16635.59
26363,16635.59
26364,16970.69
26365,16970.69
26366,16970.69
26367,16970.69
26368,17162.2
26369,17162.2
26370,17162.2
26371,17162.2
26372,17648.78
26373,17648.78
26374,17648.78
26375,17648.78
26376,17239.5
26377,17239.5
26378,17239.5
26379,17239.5
26380,16644.09
26381,16644.09
26382,16644.09
26383,16644.09
26384,15717.51
26385,15717.51
26386,15717.51
26387,15717.51
26388,14999.24
26389,14999.24
26390,14999.24
26391,14999.24
26392,14352.39
26393,14352.39
26394,14352.39
26395,14352.39
26396,13633.96
26397,13633.96
26398,13633.96
26399,13633.96
26400,13154.69
26401,13154.69
26402,13154.69
26403,13154.69
26404,12929.77
26405,12929.77
26406,12929.77
26407,12929.77
26408,12690.62
26409,12690.62
26410,12690.62
26411,12690.62
26412,12502.58
26413,12502.58
26414,12502.58
26415,12502.58
26416,12645.26
26417,12645.26
26418,12645.26
26419,12645.26
26420,13057.15
26421,13057.15
26422,13057.15
26423,13057.15
26424,13471.92
26425,13471.92
26426,13471.92
26427,13471.92
26428,14579.12
26429,14579.12
26430,14579.12
26431,14579.12
26432,15191.99
26433,15191.99
26434,15191.99
26435,15191.99
26436,16184.75
26437,16184.75
26438,16184.75
26439,16184.75
26440,16433.24
26441,16433.24
26442,16433.24
26443,16433.24
26444,16016.93
26445,16016.93
26446,16016.93
26447,16016.93
26448,15825.03
26449,15825.03
26450,15825.03
26451,15825.03
26452,15707.02
26453,15707.02
26454,15707.02
26455,15707.02
26456,14707.18
26457,14707.18
26458,14707.18
26459,14707.18
26460,15051.86
26461,15051.86
26462,15051.86
26463,15051.86
26464,15104.78
26465,15104.78
26466,15104.78
26467,15104.78
26468,14614.81
26469,14614.81
26470,14614.81
26471,14614.81
26472,15044.32
26473,15044.32
26474,15044.32
26475,15044.32
26476,14865.21
26477,14865.21
26478,14865.21
26479,14865.21
26480,14176.05
26481,14176.05
26482,14176.05
26483,14176.05
26484,13604.41
26485,13604.41
26486,13604.41
26487,13604.41
26488,12979.92
26489,12979.92
26490,12979.92
26491,12979.92
26492,12349.96
26493,12349.96
26494,12349.96
26495,12349.96
26496,12153.9
26497,12153.9
26498,12153.9
26499,12153.9
26500,11905.29
26501,11905.29
26502,11905.29
26503,11905.29
26504,11758.82
26505,11758.82
26506,11758.82
26507,11758.82
26508,11716.73
26509,11716.73
26510,11716.73
26511,11716.73
26512,11782.67
26513,11782.67
26514,11782.67
26515,11782.67
26516,12297.11
26517,12297.11
26518,12297.11
26519,12297.11
26520,12961.12
26521,12961.12
26522,12961.12
26523,12961.12
26524,14869.37
26525,14869.37
26526,14869.37
26527,14869.37
26528,15950.73
26529,15950.73
26530,15950.73
26531,15950.73
26532,16637.8
26533,16637.8
26534,16637.8
26535,16637.8
26536,17002.03
26537,17002.03
26538,17002.03
26539,17002.03
26540,16755.04
26541,16755.04
26542,16755.04
26543,16755.04
26544,16583.14
26545,16583.14
26546,16583.14
26547,16583.14
26548,16461.01
26549,16461.01
26550,16461.01
26551,16461.01
26552,16176.25
26553,16176.25
26554,16176.25
26555,16176.25
26556,16381.9
26557,16381.9
26558,16381.9
26559,16381.9
26560,16806.24
26561,16806.24
26562,16806.24
26563,16806.24
26564,17189.95
26565,17189.95
26566,17189.95
26567,17189.95
26568,16913.96
26569,16913.96
26570,16913.96
26571,16913.96
26572,16658.64
26573,16658.64
26574,16658.64
26575,16658.64
26576,15596.98
26577,15596.98
26578,15596.98
26579,15596.98
26580,14845.31
26581,14845.31
26582,14845.31
26583,14845.31
26584,14032.6
26585,14032.6
26586,14032.6
26587,14032.6
26588,13371.05
26589,13371.05
26590,13371.05
26591,13371.05
26592,12986.85
26593,12986.85
26594,12986.85
26595,12986.85
26596,12658.58
26597,12658.58
26598,12658.58
26599,12658.58
26600,12398.51
26601,12398.51
26602,12398.51
26603,12398.51
26604,12372.55
26605,12372.55
26606,12372.55
26607,12372.55
26608,12450.44
26609,12450.44
26610,12450.44
26611,12450.44
26612,12909.33
26613,12909.33
26614,12909.33
26615,12909.33
26616,13357.8
26617,13357.8
26618,13357.8
26619,13357.8
26620,14861.51
26621,14861.51
26622,14861.51
26623,14861.51
26624,15811.33
26625,15811.33
26626,15811.33
26627,15811.33
26628,16361.36
26629,16361.36
26630,16361.36
26631,16361.36
26632,15563.99
26633,15563.99
26634,15563.99
26635,15563.99
26636,15159.91
26637,15159.91
26638,15159.91
26639,15159.91
26640,15349.43
26641,15349.43
26642,15349.43
26643,15349.43
26644,14762.81
26645,14762.81
26646,14762.81
26647,14762.81
26648,14630.31
26649,14630.31
26650,14630.31
26651,14630.31
26652,15000.37
26653,15000.37
26654,15000.37
26655,15000.37
26656,15421.48
26657,15421.48
26658,15421.48
26659,15421.48
26660,16628.56
26661,16628.56
26662,16628.56
26663,16628.56
26664,16579.81
26665,16579.81
26666,16579.81
26667,16579.81
26668,16255.84
26669,16255.84
26670,16255.84
26671,16255.84
26672,15115.01
26673,15115.01
26674,15115.01
26675,15115.01
26676,14544.2
26677,14544.2
26678,14544.2
26679,14544.2
26680,13698.14
26681,13698.14
26682,13698.14
26683,13698.14
26684,12854.36
26685,12854.36
26686,12854.36
