,snapshot,objective,stores,generators
516,2025-04-06 09:00:00,0.25,0.25,0.25
517,2025-04-06 09:15:00,0.25,0.25,0.25
518,2025-04-06 09:30:00,0.25,0.25,0.25
519,2025-04-06 09:45:00,0.25,0.25,0.25
520,2025-04-06 10:00:00,0.25,0.25,0.25
521,2025-04-06 10:15:00,0.25,0.25,0.25
522,2025-04-06 10:30:00,0.25,0.25,0.25
523,2025-04-06 10:45:00,0.25,0.25,0.25
524,2025-04-06 11:00:00,0.25,0.25,0.25
525,2025-04-06 11:15:00,0.25,0.25,0.25
526,2025-04-06 11:30:00,0.25,0.25,0.25
527,2025-04-06 11:45:00,0.25,0.25,0.25
528,2025-04-06 12:00:00,0.25,0.25,0.25
529,2025-04-06 12:15:00,0.25,0.25,0.25
530,2025-04-06 12:30:00,0.25,0.25,0.25
531,2025-04-06 12:45:00,0.25,0.25,0.25
532,2025-04-06 13:00:00,0.25,0.25,0.25
533,2025-04-06 13:15:00,0.25,0.25,0.25
534,2025-04-06 13:30:00,0.25,0.25,0.25
535,2025-04-06 13:45:00,0.25,0.25,0.25
536,2025-04-06 14:00:00,0.25,0.25,0.25
537,2025-04-06 14:15:00,0.25,0.25,0.25
538,2025-04-06 14:30:00,0.25,0.25,0.25
539,2025-04-06 14:45:00,0.25,0.25,0.25
540,2025-04-06 15:00:00,0.25,0.25,0.25
541,2025-04-06 15:15:00,0.25,0.25,0.25
542,2025-04-06 15:30:00,0.25,0.25,0.25
543,2025-04-06 15:45:00,0.25,0.25,0.25
544,2025-04-06 16:00:00,0.25,0.25,0.25
545,2025-04-06 16:15:00,0.25,0.25,0.25
546,2025-04-06 16:30:00,0.25,0.25,0.25
547,2025-04-06 16:45:00,0.25,0.25,0.25
548,2025-04-06 17:00:00,0.25,0.25,0.25
549,2025-04-06 17:15:00,0.25,0.25,0.25
550,2025-04-06 17:30:00,0.25,0.25,0.25
551,2025-04-06 17:45:00,0.25,0.25,0.25
552,2025-04-06 18:00:00,0.25,0.25,0.25
553,2025-04-06 18:15:00,0.25,0.25,0.25
554,2025-04-06 18:30:00,0.25,0.25,0.25
555,2025-04-06 18:45:00,0.25,0.25,0.25
556,2025-04-06 19:00:00,0.25,0.25,0.25
557,2025-04-06 19:15:00,0.25,0.25,0.25
558,2025-04-06 19:30:00,0.25,0.25,0.25
559,2025-04-06 19:45:00,0.25,0.25,0.25
560,2025-04-06 20:00:00,0.25,0.25,0.25
561,2025-04-06 20:15:00,0.25,0.25,0.25
562,2025-04-06 20:30:00,0.25,0.25,0.25
563,2025-04-06 20:45:00,0.25,0.25,0.25
564,2025-04-06 21:00:00,0.25,0.25,0.25
565,2025-04-06 21:15:00,0.25,0.25,0.25
566,2025-04-06 21:30:00,0.25,0.25,0.25
567,2025-04-06 21:45:00,0.25,0.25,0.25
568,2025-04-06 22:00:00,0.25,0.25,0.25
569,2025-04-06 22:15:00,0.25,0.25,0.25
570,2025-04-06 22:30:00,0.25,0.25,0.25
571,2025-04-06 22:45:00,0.25,0.25,0.25
572,2025-04-06 23:00:00,0.25,0.25,0.25
573,2025-04-06 23:15:00,0.25,0.25,0.25
574,2025-04-06 23:30:00,0.25,0.25,0.25
575,2025-04-06 23:45:00,0.25,0.25,0.25
576,2025-04-07 00:00:00,0.25,0.25,0.25
577,2025-04-07 00:15:00,0.25,0.25,0.25
578,2025-04-07 00:30:00,0.25,0.25,0.25
579,2025-04-07 00:45:00,0.25,0.25,0.25
580,2025-04-07 01:00:00,0.25,0.25,0.25
581,2025-04-07 01:15:00,0.25,0.25,0.25
582,2025-04-07 01:30:00,0.25,0.25,0.25
583,2025-04-07 01:45:00,0.25,0.25,0.25
584,2025-04-07 02:00:00,0.25,0.25,0.25
585,2025-04-07 02:15:00,0.25,0.25,0.25
586,2025-04-07 02:30:00,0.25,0.25,0.25
587,2025-04-07 02:45:00,0.25,0.25,0.25
588,2025-04-07 03:00:00,0.25,0.25,0.25
589,2025-04-07 03:15:00,0.25,0.25,0.25
590,2025-04-07 03:30:00,0.25,0.25,0.25
591,2025-04-07 03:45:00,0.25,0.25,0.25
592,2025-04-07 04:00:00,0.25,0.25,0.25
593,2025-04-07 04:15:00,0.25,0.25,0.25
594,2025-04-07 04:30:00,0.25,0.25,0.25
595,2025-04-07 04:45:00,0.25,0.25,0.25
596,2025-04-07 05:00:00,0.25,0.25,0.25
597,2025-04-07 05:15:00,0.25,0.25,0.25
598,2025-04-07 05:30:00,0.25,0.25,0.25
599,2025-04-07 05:45:00,0.25,0.25,0.25
600,2025-04-07 06:00:00,0.25,0.25,0.25
601,2025-04-07 06:15:00,0.25,0.25,0.25
602,2025-04-07 06:30:00,0.25,0.25,0.25
603,2025-04-07 06:45:00,0.25,0.25,0.25
604,2025-04-07 07:00:00,0.25,0.25,0.25
605,2025-04-07 07:15:00,0.25,0.25,0.25
606,2025-04-07 07:30:00,0.25,0.25,0.25
607,2025-04-07 07:45:00,0.25,0.25,0.25
608,2025-04-07 08:00:00,0.25,0.25,0.25
609,2025-04-07 08:15:00,0.25,0.25,0.25
610,2025-04-07 08:30:00,0.25,0.25,0.25
611,2025-04-07 08:45:00,0.25,0.25,0.25
612,2025-04-07 09:00:00,0.25,0.25,0.25
613,2025-04-07 09:15:00,0.25,0.25,0.25
614,2025-04-07 09:30:00,0.25,0.25,0.25
615,2025-04-07 09:45:00,0.25,0.25,0.25
616,2025-04-07 10:00:00,0.25,0.25,0.25
617,2025-04-07 10:15:00,0.25,0.25,0.25
618,2025-04-07 10:30:00,0.25,0.25,0.25
619,2025-04-07 10:45:00,0.25,0.25,0.25
620,2025-04-07 11:00:00,0.25,0.25,0.25
621,2025-04-07 11:15:00,0.25,0.25,0.25
622,2025-04-07 11:30:00,0.25,0.25,0.25
623,2025-04-07 11:45:00,0.25,0.25,0.25
624,2025-04-07 12:00:00,0.25,0.25,0.25
625,2025-04-07 12:15:00,0.25,0.25,0.25
626,2025-04-07 12:30:00,0.25,0.25,0.25
627,2025-04-07 12:45:00,0.25,0.25,0.25
628,2025-04-07 13:00:00,0.25,0.25,0.25
629,2025-04-07 13:15:00,0.25,0.25,0.25
630,2025-04-07 13:30:00,0.25,0.25,0.25
631,2025-04-07 13:45:00,0.25,0.25,0.25
632,2025-04-07 14:00:00,0.25,0.25,0.25
633,2025-04-07 14:15:00,0.25,0.25,0.25
634,2025-04-07 14:30:00,0.25,0.25,0.25
635,2025-04-07 14:45:00,0.25,0.25,0.25
636,2025-04-07 15:00:00,0.25,0.25,0.25
637,2025-04-07 15:15:00,0.25,0.25,0.25
638,2025-04-07 15:30:00,0.25,0.25,0.25
639,2025-04-07 15:45:00,0.25,0.25,0.25
640,2025-04-07 16:00:00,0.25,0.25,0.25
641,2025-04-07 16:15:00,0.25,0.25,0.25
642,2025-04-07 16:30:00,0.25,0.25,0.25
643,2025-04-07 16:45:00,0.25,0.25,0.25
644,2025-04-07 17:00:00,0.25,0.25,0.25
645,2025-04-07 17:15:00,0.25,0.25,0.25
646,2025-04-07 17:30:00,0.25,0.25,0.25
647,2025-04-07 17:45:00,0.25,0.25,0.25
648,2025-04-07 18:00:00,0.25,0.25,0.25
649,2025-04-07 18:15:00,0.25,0.25,0.25
650,2025-04-07 18:30:00,0.25,0.25,0.25
651,2025-04-07 18:45:00,0.25,0.25,0.25
652,2025-04-07 19:00:00,0.25,0.25,0.25
653,2025-04-07 19:15:00,0.25,0.25,0.25
654,2025-04-07 19:30:00,0.25,0.25,0.25
655,2025-04-07 19:45:00,0.25,0.25,0.25
656,2025-04-07 20:00:00,0.25,0.25,0.25
657,2025-04-07 20:15:00,0.25,0.25,0.25
658,2025-04-07 20:30:00,0.25,0.25,0.25
659,2025-04-07 20:45:00,0.25,0.25,0.25
660,2025-04-07 21:00:00,0.25,0.25,0.25
661,2025-04-07 21:15:00,0.25,0.25,0.25
662,2025-04-07 21:30:00,0.25,0.25,0.25
663,2025-04-07 21:45:00,0.25,0.25,0.25
664,2025-04-07 22:00:00,0.25,0.25,0.25
665,2025-04-07 22:15:00,0.25,0.25,0.25
666,2025-04-07 22:30:00,0.25,0.25,0.25
667,2025-04-07 22:45:00,0.25,0.25,0.25
668,2025-04-07 23:00:00,0.25,0.25,0.25
669,2025-04-07 23:15:00,0.25,0.25,0.25
670,2025-04-07 23:30:00,0.25,0.25,0.25
671,2025-04-07 23:45:00,0.25,0.25,0.25
672,2025-04-08 00:00:00,0.25,0.25,0.25
673,2025-04-08 00:15:00,0.25,0.25,0.25
674,2025-04-08 00:30:00,0.25,0.25,0.25
675,2025-04-08 00:45:00,0.25,0.25,0.25
676,2025-04-08 01:00:00,0.25,0.25,0.25
677,2025-04-08 01:15:00,0.25,0.25,0.25
678,2025-04-08 01:30:00,0.25,0.25,0.25
679,2025-04-08 01:45:00,0.25,0.25,0.25
680,2025-04-08 02:00:00,0.25,0.25,0.25
681,2025-04-08 02:15:00,0.25,0.25,0.25
682,2025-04-08 02:30:00,0.25,0.25,0.25
683,2025-04-08 02:45:00,0.25,0.25,0.25
684,2025-04-08 03:00:00,0.25,0.25,0.25
685,2025-04-08 03:15:00,0.25,0.25,0.25
686,2025-04-08 03:30:00,0.25,0.25,0.25
687,2025-04-08 03:45:00,0.25,0.25,0.25
688,2025-04-08 04:00:00,0.25,0.25,0.25
689,2025-04-08 04:15:00,0.25,0.25,0.25
690,2025-04-08 04:30:00,0.25,0.25,0.25
691,2025-04-08 04:45:00,0.25,0.25,0.25
692,2025-04-08 05:00:00,0.25,0.25,0.25
693,2025-04-08 05:15:00,0.25,0.25,0.25
694,2025-04-08 05:30:00,0.25,0.25,0.25
695,2025-04-08 05:45:00,0.25,0.25,0.25
696,2025-04-08 06:00:00,0.25,0.25,0.25
697,2025-04-08 06:15:00,0.25,0.25,0.25
698,2025-04-08 06:30:00,0.25,0.25,0.25
699,2025-04-08 06:45:00,0.25,0.25,0.25
700,2025-04-08 07:00:00,0.25,0.25,0.25
701,2025-04-08 07:15:00,0.25,0.25,0.25
702,2025-04-08 07:30:00,0.25,0.25,0.25
703,2025-04-08 07:45:00,0.25,0.25,0.25
704,2025-04-08 08:00:00,0.25,0.25,0.25
705,2025-04-08 08:15:00,0.25,0.25,0.25
706,2025-04-08 08:30:00,0.25,0.25,0.25
707,2025-04-08 08:45:00,0.25,0.25,0.25
708,2025-04-08 09:00:00,0.25,0.25,0.25
709,2025-04-08 09:15:00,0.25,0.25,0.25
710,2025-04-08 09:30:00,0.25,0.25,0.25
711,2025-04-08 09:45:00,0.25,0.25,0.25
712,2025-04-08 10:00:00,0.25,0.25,0.25
713,2025-04-08 10:15:00,0.25,0.25,0.25
714,2025-04-08 10:30:00,0.25,0.25,0.25
715,2025-04-08 10:45:00,0.25,0.25,0.25
716,2025-04-08 11:00:00,0.25,0.25,0.25
717,2025-04-08 11:15:00,0.25,0.25,0.25
718,2025-04-08 11:30:00,0.25,0.25,0.25
719,2025-04-08 11:45:00,0.25,0.25,0.25
720,2025-04-08 12:00:00,0.25,0.25,0.25
721,2025-04-08 12:15:00,0.25,0.25,0.25
722,2025-04-08 12:30:00,0.25,0.25,0.25
723,2025-04-08 12:45:00,0.25,0.25,0.25
724,2025-04-08 13:00:00,0.25,0.25,0.25
725,2025-04-08 13:15:00,0.25,0.25,0.25
726,2025-04-08 13:30:00,0.25,0.25,0.25
727,2025-04-08 13:45:00,0.25,0.25,0.25
728,2025-04-08 14:00:00,0.25,0.25,0.25
729,2025-04-08 14:15:00,0.25,0.25,0.25
730,2025-04-08 14:30:00,0.25,0.25,0.25
731,2025-04-08 14:45:00,0.25,0.25,0.25
732,2025-04-08 15:00:00,0.25,0.25,0.25
733,2025-04-08 15:15:00,0.25,0.25,0.25
734,2025-04-08 15:30:00,0.25,0.25,0.25
735,2025-04-08 15:45:00,0.25,0.25,0.25
736,2025-04-08 16:00:00,0.25,0.25,0.25
737,2025-04-08 16:15:00,0.25,0.25,0.25
738,2025-04-08 16:30:00,0.25,0.25,0.25
739,2025-04-08 16:45:00,0.25,0.25,0.25
740,2025-04-08 17:00:00,0.25,0.25,0.25
741,2025-04-08 17:15:00,0.25,0.25,0.25
742,2025-04-08 17:30:00,0.25,0.25,0.25
743,2025-04-08 17:45:00,0.25,0.25,0.25
744,2025-04-08 18:00:00,0.25,0.25,0.25
745,2025-04-08 18:15:00,0.25,0.25,0.25
746,2025-04-08 18:30:00,0.25,0.25,0.25
747,2025-04-08 18:45:00,0.25,0.25,0.25
748,2025-04-08 19:00:00,0.25,0.25,0.25
749,2025-04-08 19:15:00,0.25,0.25,0.25
750,2025-04-08 19:30:00,0.25,0.25,0.25
751,2025-04-08 19:45:00,0.25,0.25,0.25
752,2025-04-08 20:00:00,0.25,0.25,0.25
753,2025-04-08 20:15:00,0.25,0.25,0.25
754,2025-04-08 20:30:00,0.25,0.25,0.25
755,2025-04-08 20:45:00,0.25,0.25,0.25
756,2025-04-08 21:00:00,0.25,0.25,0.25
757,2025-04-08 21:15:00,0.25,0.25,0.25
758,2025-04-08 21:30:00,0.25,0.25,0.25
759,2025-04-08 21:45:00,0.25,0.25,0.25
760,2025-04-08 22:00:00,0.25,0.25,0.25
761,2025-04-08 22:15:00,0.25,0.25,0.25
762,2025-04-08 22:30:00,0.25,0.25,0.25
763,2025-04-08 22:45:00,0.25,0.25,0.25
764,2025-04-08 23:00:00,0.25,0.25,0.25
765,2025-04-08 23:15:00,0.25,0.25,0.25
766,2025-04-08 23:30:00,0.25,0.25,0.25
767,2025-04-08 23:45:00,0.25,0.25,0.25
768,2025-04-09 00:00:00,0.25,0.25,0.25
769,2025-04-09 00:15:00,0.25,0.25,0.25
770,2025-04-09 00:30:00,0.25,0.25,0.25
771,2025-04-09 00:45:00,0.25,0.25,0.25
772,2025-04-09 01:00:00,0.25,0.25,0.25
773,2025-04-09 01:15:00,0.25,0.25,0.25
774,2025-04-09 01:30:00,0.25,0.25,0.25
775,2025-04-09 01:45:00,0.25,0.25,0.25
776,2025-04-09 02:00:00,0.25,0.25,0.25
777,2025-04-09 02:15:00,0.25,0.25,0.25
778,2025-04-09 02:30:00,0.25,0.25,0.25
779,2025-04-09 02:45:00,0.25,0.25,0.25
780,2025-04-09 03:00:00,0.25,0.25,0.25
781,2025-04-09 03:15:00,0.25,0.25,0.25
782,2025-04-09 03:30:00,0.25,0.25,0.25
783,2025-04-09 03:45:00,0.25,0.25,0.25
784,2025-04-09 04:00:00,0.25,0.25,0.25
785,2025-04-09 04:15:00,0.25,0.25,0.25
786,2025-04-09 04:30:00,0.25,0.25,0.25
787,2025-04-09 04:45:00,0.25,0.25,0.25
788,2025-04-09 05:00:00,0.25,0.25,0.25
789,2025-04-09 05:15:00,0.25,0.25,0.25
790,2025-04-09 05:30:00,0.25,0.25,0.25
791,2025-04-09 05:45:00,0.25,0.25,0.25
792,2025-04-09 06:00:00,0.25,0.25,0.25
793,2025-04-09 06:15:00,0.25,0.25,0.25
794,2025-04-09 06:30:00,0.25,0.25,0.25
795,2025-04-09 06:45:00,0.25,0.25,0.25
796,2025-04-09 07:00:00,0.25,0.25,0.25
797,2025-04-09 07:15:00,0.25,0.25,0.25
798,2025-04-09 07:30:00,0.25,0.25,0.25
799,2025-04-09 07:45:00,0.25,0.25,0.25
800,2025-04-09 08:00:00,0.25,0.25,0.25
801,2025-04-09 08:15:00,0.25,0.25,0.25
802,2025-04-09 08:30:00,0.25,0.25,0.25
803,2025-04-09 08:45:00,0.25,0.25,0.25
804,2025-04-09 09:00:00,0.25,0.25,0.25
805,2025-04-09 09:15:00,0.25,0.25,0.25
806,2025-04-09 09:30:00,0.25,0.25,0.25
807,2025-04-09 09:45:00,0.25,0.25,0.25
808,2025-04-09 10:00:00,0.25,0.25,0.25
809,2025-04-09 10:15:00,0.25,0.25,0.25
810,2025-04-09 10:30:00,0.25,0.25,0.25
811,2025-04-09 10:45:00,0.25,0.25,0.25
812,2025-04-09 11:00:00,0.25,0.25,0.25
813,2025-04-09 11:15:00,0.25,0.25,0.25
814,2025-04-09 11:30:00,0.25,0.25,0.25
815,2025-04-09 11:45:00,0.25,0.25,0.25
816,2025-04-09 12:00:00,0.25,0.25,0.25
817,2025-04-09 12:15:00,0.25,0.25,0.25
818,2025-04-09 12:30:00,0.25,0.25,0.25
819,2025-04-09 12:45:00,0.25,0.25,0.25
820,2025-04-09 13:00:00,0.25,0.25,0.25
821,2025-04-09 13:15:00,0.25,0.25,0.25
822,2025-04-09 13:30:00,0.25,0.25,0.25
823,2025-04-09 13:45:00,0.25,0.25,0.25
824,2025-04-09 14:00:00,0.25,0.25,0.25
825,2025-04-09 14:15:00,0.25,0.25,0.25
826,2025-04-09 14:30:00,0.25,0.25,0.25
827,2025-04-09 14:45:00,0.25,0.25,0.25
828,2025-04-09 15:00:00,0.25,0.25,0.25
829,2025-04-09 15:15:00,0.25,0.25,0.25
830,2025-04-09 15:30:00,0.25,0.25,0.25
831,2025-04-09 15:45:00,0.25,0.25,0.25
832,2025-04-09 16:00:00,0.25,0.25,0.25
833,2025-04-09 16:15:00,0.25,0.25,0.25
834,2025-04-09 16:30:00,0.25,0.25,0.25
835,2025-04-09 16:45:00,0.25,0.25,0.25
836,2025-04-09 17:00:00,0.25,0.25,0.25
837,2025-04-09 17:15:00,0.25,0.25,0.25
838,2025-04-09 17:30:00,0.25,0.25,0.25
839,2025-04-09 17:45:00,0.25,0.25,0.25
840,2025-04-09 18:00:00,0.25,0.25,0.25
841,2025-04-09 18:15:00,0.25,0.25,0.25
842,2025-04-09 18:30:00,0.25,0.25,0.25
843,2025-04-09 18:45:00,0.25,0.25,0.25
844,2025-04-09 19:00:00,0.25,0.25,0.25
845,2025-04-09 19:15:00,0.25,0.25,0.25
846,2025-04-09 19:30:00,0.25,0.25,0.25
847,2025-04-09 19:45:00,0.25,0.25,0.25
848,2025-04-09 20:00:00,0.25,0.25,0.25
849,2025-04-09 20:15:00,0.25,0.25,0.25
850,2025-04-09 20:30:00,0.25,0.25,0.25
851,2025-04-09 20:45:00,0.25,0.25,0.25
852,2025-04-09 21:00:00,0.25,0.25,0.25
853,2025-04-09 21:15:00,0.25,0.25,0.25
854,2025-04-09 21:30:00,0.25,0.25,0.25
855,2025-04-09 21:45:00,0.25,0.25,0.25
856,2025-04-09 22:00:00,0.25,0.25,0.25
857,2025-04-09 22:15:00,0.25,0.25,0.25
858,2025-04-09 22:30:00,0.25,0.25,0.25
859,2025-04-09 22:45:00,0.25,0.25,0.25
860,2025-04-09 23:00:00,0.25,0.25,0.25
861,2025-04-09 23:15:00,0.25,0.25,0.25
862,2025-04-09 23:30:00,0.25,0.25,0.25
863,2025-04-09 23:45:00,0.25,0.25,0.25
864,2025-04-10 00:00:00,0.25,0.25,0.25
865,2025-04-10 00:15:00,0.25,0.25,0.25
866,2025-04-10 00:30:00,0.25,0.25,0.25
867,2025-04-10 00:45:00,0.25,0.25,0.25
868,2025-04-10 01:00:00,0.25,0.25,0.25
869,2025-04-10 01:15:00,0.25,0.25,0.25
870,2025-04-10 01:30:00,0.25,0.25,0.25
871,2025-04-10 01:45:00,0.25,0.25,0.25
872,2025-04-10 02:00:00,0.25,0.25,0.25
873,2025-04-10 02:15:00,0.25,0.25,0.25
874,2025-04-10 02:30:00,0.25,0.25,0.25
875,2025-04-10 02:45:00,0.25,0.25,0.25
876,2025-04-10 03:00:00,0.25,0.25,0.25
877,2025-04-10 03:15:00,0.25,0.25,0.25
878,2025-04-10 03:30:00,0.25,0.25,0.25
879,2025-04-10 03:45:00,0.25,0.25,0.25
880,2025-04-10 04:00:00,0.25,0.25,0.25
881,2025-04-10 04:15:00,0.25,0.25,0.25
882,2025-04-10 04:30:00,0.25,0.25,0.25
883,2025-04-10 04:45:00,0.25,0.25,0.25
884,2025-04-10 05:00:00,0.25,0.25,0.25
885,2025-04-10 05:15:00,0.25,0.25,0.25
886,2025-04-10 05:30:00,0.25,0.25,0.25
887,2025-04-10 05:45:00,0.25,0.25,0.25
888,2025-04-10 06:00:00,0.25,0.25,0.25
889,2025-04-10 06:15:00,0.25,0.25,0.25
890,2025-04-10 06:30:00,0.25,0.25,0.25
891,2025-04-10 06:45:00,0.25,0.25,0.25
892,2025-04-10 07:00:00,0.25,0.25,0.25
893,2025-04-10 07:15:00,0.25,0.25,0.25
894,2025-04-10 07:30:00,0.25,0.25,0.25
895,2025-04-10 07:45:00,0.25,0.25,0.25
896,2025-04-10 08:00:00,0.25,0.25,0.25
897,2025-04-10 08:15:00,0.25,0.25,0.25
898,2025-04-10 08:30:00,0.25,0.25,0.25
899,2025-04-10 08:45:00,0.25,0.25,0.25
900,2025-04-10 09:00:00,0.25,0.25,0.25
901,2025-04-10 09:15:00,0.25,0.25,0.25
902,2025-04-10 09:30:00,0.25,0.25,0.25
903,2025-04-10 09:45:00,0.25,0.25,0.25
904,2025-04-10 10:00:00,0.25,0.25,0.25
905,2025-04-10 10:15:00,0.25,0.25,0.25
906,2025-04-10 10:30:00,0.25,0.25,0.25
907,2025-04-10 10:45:00,0.25,0.25,0.25
908,2025-04-10 11:00:00,0.25,0.25,0.25
909,2025-04-10 11:15:00,0.25,0.25,0.25
910,2025-04-10 11:30:00,0.25,0.25,0.25
911,2025-04-10 11:45:00,0.25,0.25,0.25
912,2025-04-10 12:00:00,0.25,0.25,0.25
913,2025-04-10 12:15:00,0.25,0.25,0.25
914,2025-04-10 12:30:00,0.25,0.25,0.25
915,2025-04-10 12:45:00,0.25,0.25,0.25
916,2025-04-10 13:00:00,0.25,0.25,0.25
917,2025-04-10 13:15:00,0.25,0.25,0.25
918,2025-04-10 13:30:00,0.25,0.25,0.25
919,2025-04-10 13:45:00,0.25,0.25,0.25
920,2025-04-10 14:00:00,0.25,0.25,0.25
921,2025-04-10 14:15:00,0.25,0.25,0.25
922,2025-04-10 14:30:00,0.25,0.25,0.25
923,2025-04-10 14:45:00,0.25,0.25,0.25
924,2025-04-10 15:00:00,0.25,0.25,0.25
925,2025-04-10 15:15:00,0.25,0.25,0.25
926,2025-04-10 15:30:00,0.25,0.25,0.25
927,2025-04-10 15:45:00,0.25,0.25,0.25
928,2025-04-10 16:00:00,0.25,0.25,0.25
929,2025-04-10 16:15:00,0.25,0.25,0.25
930,2025-04-10 16:30:00,0.25,0.25,0.25
931,2025-04-10 16:45:00,0.25,0.25,0.25
932,2025-04-10 17:00:00,0.25,0.25,0.25
933,2025-04-10 17:15:00,0.25,0.25,0.25
934,2025-04-10 17:30:00,0.25,0.25,0.25
935,2025-04-10 17:45:00,0.25,0.25,0.25
936,2025-04-10 18:00:00,0.25,0.25,0.25
937,2025-04-10 18:15:00,0.25,0.25,0.25
938,2025-04-10 18:30:00,0.25,0.25,0.25
939,2025-04-10 18:45:00,0.25,0.25,0.25
940,2025-04-10 19:00:00,0.25,0.25,0.25
941,2025-04-10 19:15:00,0.25,0.25,0.25
942,2025-04-10 19:30:00,0.25,0.25,0.25
943,2025-04-10 19:45:00,0.25,0.25,0.25
944,2025-04-10 20:00:00,0.25,0.25,0.25
945,2025-04-10 20:15:00,0.25,0.25,0.25
946,2025-04-10 20:30:00,0.25,0.25,0.25
947,2025-04-10 20:45:00,0.25,0.25,0.25
948,2025-04-10 21:00:00,0.25,0.25,0.25
949,2025-04-10 21:15:00,0.25,0.25,0.25
950,2025-04-10 21:30:00,0.25,0.25,0.25
951,2025-04-10 21:45:00,0.25,0.25,0.25
952,2025-04-10 22:00:00,0.25,0.25,0.25
953,2025-04-10 22:15:00,0.25,0.25,0.25
954,2025-04-10 22:30:00,0.25,0.25,0.25
955,2025-04-10 22:45:00,0.25,0.25,0.25
956,2025-04-10 23:00:00,0.25,0.25,0.25
957,2025-04-10 23:15:00,0.25,0.25,0.25
958,2025-04-10 23:30:00,0.25,0.25,0.25
959,2025-04-10 23:45:00,0.25,0.25,0.25
960,2025-04-11 00:00:00,0.25,0.25,0.25
961,2025-04-11 00:15:00,0.25,0.25,0.25
962,2025-04-11 00:30:00,0.25,0.25,0.25
963,2025-04-11 00:45:00,0.25,0.25,0.25
964,2025-04-11 01:00:00,0.25,0.25,0.25
965,2025-04-11 01:15:00,0.25,0.25,0.25
966,2025-04-11 01:30:00,0.25,0.25,0.25
967,2025-04-11 01:45:00,0.25,0.25,0.25
968,2025-04-11 02:00:00,0.25,0.25,0.25
969,2025-04-11 02:15:00,0.25,0.25,0.25
970,2025-04-11 02:30:00,0.25,0.25,0.25
971,2025-04-11 02:45:00,0.25,0.25,0.25
972,2025-04-11 03:00:00,0.25,0.25,0.25
973,2025-04-11 03:15:00,0.25,0.25,0.25
974,2025-04-11 03:30:00,0.25,0.25,0.25
975,2025-04-11 03:45:00,0.25,0.25,0.25
976,2025-04-11 04:00:00,0.25,0.25,0.25
977,2025-04-11 04:15:00,0.25,0.25,0.25
978,2025-04-11 04:30:00,0.25,0.25,0.25
979,2025-04-11 04:45:00,0.25,0.25,0.25
980,2025-04-11 05:00:00,0.25,0.25,0.25
981,2025-04-11 05:15:00,0.25,0.25,0.25
982,2025-04-11 05:30:00,0.25,0.25,0.25
983,2025-04-11 05:45:00,0.25,0.25,0.25
984,2025-04-11 06:00:00,0.25,0.25,0.25
985,2025-04-11 06:15:00,0.25,0.25,0.25
986,2025-04-11 06:30:00,0.25,0.25,0.25
987,2025-04-11 06:45:00,0.25,0.25,0.25
988,2025-04-11 07:00:00,0.25,0.25,0.25
989,2025-04-11 07:15:00,0.25,0.25,0.25
990,2025-04-11 07:30:00,0.25,0.25,0.25
991,2025-04-11 07:45:00,0.25,0.25,0.25
992,2025-04-11 08:00:00,0.25,0.25,0.25
993,2025-04-11 08:15:00,0.25,0.25,0.25
994,2025-04-11 08:30:00,0.25,0.25,0.25
995,2025-04-11 08:45:00,0.25,0.25,0.25
996,2025-04-11 09:00:00,0.25,0.25,0.25
997,2025-04-11 09:15:00,0.25,0.25,0.25
998,2025-04-11 09:30:00,0.25,0.25,0.25
999,2025-04-11 09:45:00,0.25,0.25,0.25
1000,2025-04-11 10:00:00,0.25,0.25,0.25
1001,2025-04-11 10:15:00,0.25,0.25,0.25
1002,2025-04-11 10:30:00,0.25,0.25,0.25
1003,2025-04-11 10:45:00,0.25,0.25,0.25
1004,2025-04-11 11:00:00,0.25,0.25,0.25
1005,2025-04-11 11:15:00,0.25,0.25,0.25
1006,2025-04-11 11:30:00,0.25,0.25,0.25
1007,2025-04-11 11:45:00,0.25,0.25,0.25
1008,2025-04-11 12:00:00,0.25,0.25,0.25
1009,2025-04-11 12:15:00,0.25,0.25,0.25
1010,2025-04-11 12:30:00,0.25,0.25,0.25
1011,2025-04-11 12:45:00,0.25,0.25,0.25
1012,2025-04-11 13:00:00,0.25,0.25,0.25
1013,2025-04-11 13:15:00,0.25,0.25,0.25
1014,2025-04-11 13:30:00,0.25,0.25,0.25
1015,2025-04-11 13:45:00,0.25,0.25,0.25
1016,2025-04-11 14:00:00,0.25,0.25,0.25
1017,2025-04-11 14:15:00,0.25,0.25,0.25
1018,2025-04-11 14:30:00,0.25,0.25,0.25
1019,2025-04-11 14:45:00,0.25,0.25,0.25
1020,2025-04-11 15:00:00,0.25,0.25,0.25
1021,2025-04-11 15:15:00,0.25,0.25,0.25
1022,2025-04-11 15:30:00,0.25,0.25,0.25
1023,2025-04-11 15:45:00,0.25,0.25,0.25
1024,2025-04-11 16:00:00,0.25,0.25,0.25
1025,2025-04-11 16:15:00,0.25,0.25,0.25
1026,2025-04-11 16:30:00,0.25,0.25,0.25
1027,2025-04-11 16:45:00,0.25,0.25,0.25
1028,2025-04-11 17:00:00,0.25,0.25,0.25
1029,2025-04-11 17:15:00,0.25,0.25,0.25
1030,2025-04-11 17:30:00,0.25,0.25,0.25
1031,2025-04-11 17:45:00,0.25,0.25,0.25
