date,coal,oil_gas,nuclear,hydro,solar,wind,diesel,other_res,market_import,unserved_energy,system_plant_generation,comparable_total
2025-10-01,169.3229483832676,3.6500000000000012,24.7,23.73158058042742,65.27193957811335,45.93466912511195,0.0,0.5396510441962097,3.493952861883267,0.0,333.15078871111655,332.61113766692034
2025-10-02,173.40514576906642,3.410000000000001,24.3,23.15254735964766,65.19551322723245,43.080453651650124,0.0,0.5396510441962097,1.6202705212069404,0.0,333.0833110517929,332.5436600075967
2025-10-03,220.2161610071657,3.410000000000003,24.63,22.446423165347035,65.11916063924097,40.8939977487404,0.0,0.5396510441962097,0.5621963645499013,0.0,377.2553936046903,376.7157425604941
2025-10-04,201.81298594960666,3.240000000000001,24.69,21.02683734798057,65.0429062232041,40.39836843310497,0.0,0.5396510441962097,0.3561874982118511,0.0,356.7507489980925,356.2110979538963
2025-10-05,153.56600589009372,3.3300000000000005,43.5,22.448341061301953,64.96677455258259,41.82547616983594,0.0,0.5396510441962097,0.6174609190586947,0.0,330.1762487180104,329.6365976738142
2025-10-06,163.4292521924654,3.300000000000001,48.18,23.170921371075774,64.89079035657528,44.507561388380964,0.0,0.5396510441962097,1.6573752203061294,0.0,348.0181763526936,347.4785253084974
2025-10-07,184.2634465420386,3.0700000000000007,46.14,21.57891037773285,64.81497851115626,47.18964660692612,0.0,0.5396510441962097,0.4524778672572306,0.0,367.59663308205,367.0569820378538
2025-10-08,197.72944299219716,3.2,42.21,20.88614912192075,64.73936402980873,48.61675434365706,0.0,0.5396510441962097,0.1223647519388437,0.0,377.9213615317799,377.3817104875837
2025-10-09,180.01870178850518,3.130000000000001,48.84,23.170921371075774,64.6639720539578,48.12112502802172,0.0,0.5396510441962097,2.5634155668375054,0.0,368.48437128575665,367.94472024156045
2025-10-10,181.63601312326165,3.740000000000001,48.97,22.654576110380265,64.58882784310498,45.934669125111924,0.0,0.5396510441962097,0.6741143240750795,0.0,368.06373724605504,367.52408620185884
2025-10-11,187.66432723622881,3.6100000000000008,49.16,21.57027491378312,64.51395676466751,43.08045365165009,0.0,0.5396510441962097,0.2627363894742539,0.0,370.1386636105257,369.5990125663295
2025-10-12,139.57790706293392,3.940000000000002,49.09,23.279390817883847,64.43938428352628,40.89399774874038,0.0,0.5396510441962097,2.483020704943313,0.0,321.76033095728064,321.22067991308444
2025-10-13,171.0444836947034,4.020000000000003,49.19,23.170921371075774,64.36513595128672,40.39836843310498,0.0,0.5396510441962097,1.7508110786327342,0.0,352.72856049436706,352.18890945017085
2025-10-14,177.7853839438203,4.000000000000001,49.21,21.699733507176,64.29123739525713,41.82547616983595,0.0,0.5396510441962097,0.012209675848060215,0.0,359.3514820602856,358.8118310160894
2025-10-15,162.63507840932883,3.770000000000002,48.97,22.310867785385092,64.21771430715009,44.50756138838099,0.0,0.5396510441962097,0.8071818698220236,0.0,346.9508729344412,346.411221890245
2025-10-16,161.36637084662073,3.9400000000000004,48.97,21.167949070744744,64.1445924315123,47.18964660692605,0.0,0.5396510441962097,0.0,0.0,347.31821,346.7785589558038
2025-10-17,154.3668057582837,3.900000000000001,48.7,18.935431363071984,63.462280850699216,48.22742099036529,0.0,0.5252340703888534,0.0,0.0,338.11717303280915,337.5919389624203
2025-10-18,133.79879140487716,4.020000000000003,48.58,23.04894598339575,63.999655488731975,48.1211250280217,0.0,0.5396510441962097,0.8335006068416815,0.0,322.1081689492228,321.56851790502657
2025-10-19,91.192388214678,4.100000000000002,48.65,22.471255802116023,63.92789206705248,45.934669125112016,0.0,0.5396510441962097,0.24378432407508308,0.0,276.8158562531547,276.2762052089585
2025-10-20,50.019677128104064,4.560000000000005,48.18,16.0643760691126,61.580327975787036,42.49731028347164,0.0,0.5248665153916278,0.7187020281331791,0.0,223.426557971867,222.90169145647536
2025-10-21,52.70943826094874,4.380000000000003,48.05,21.40787205269933,63.78590448522005,40.89399774874036,0.0,0.5396510441962097,0.03017627672704657,0.0,231.76686359180468,231.22721254760847
2025-10-22,91.87899465411147,3.950000000000002,47.6,22.19067996037858,63.715731955443594,40.39836843310498,0.0,0.5396510441962097,0.27831271507566546,0.0,270.27342604723486,269.73377500303866
2025-10-23,116.84841425307455,4.05,47.33,22.493093665994706,63.64614130358532,41.82547616983589,0.0,0.5396510441962097,1.0171263214009558,0.0,296.73277643668666,296.19312539249046
2025-10-24,134.31531730071737,4.360000000000004,47.07,20.597839115459287,63.57715825009095,44.50756138838101,0.0,0.5396510441962097,0.0,0.0,314.96752709884487,314.42787605464866
2025-10-25,132.8542597956194,4.04,46.79,22.708284938946775,63.508808453106454,47.18964660692607,0.0,0.5396510441962097,0.0,0.0,317.6306508387949,317.0909997945987
2025-10-26,108.35356201955678,4.440000000000001,46.6,21.87934273013775,63.4411174946254,48.61675434365706,0.0,0.5396510441962097,0.19952722252965463,0.0,293.87042763217323,293.330776587977
2025-10-27,150.86506237234093,4.570000000000002,28.2,20.640854078638085,63.37411086646264,48.121125028021694,0.0,0.5396510441962097,0.2083059734236558,0.0,316.31080338965955,315.77115234546335
2025-10-28,154.52022849617228,4.190000000000003,24.47,21.592443622599113,63.30781395606584,45.93466912511199,0.0,0.5396510441962097,0.6620566407757351,0.0,314.5548062441455,314.0151551999493
2025-10-29,169.63202499634417,4.120000000000004,24.51,21.63687538817469,63.24225203217741,43.08045365165016,0.0,0.5396510441962097,0.11046061353023197,0.0,326.76125711254264,326.22160606834643
2025-10-30,190.43274119173088,4.290000000000002,24.61,22.780299463863397,63.17745023035931,40.89399774874041,0.0,0.5396510441962097,1.0112802721060417,0.0,346.72413967889014,346.18448863469393
2025-10-31,214.584257540303,4.030000000000002,24.47,21.152802330830518,63.11343353839443,40.39836843310496,0.0,0.5396510441962097,0.0,0.0,368.2885128868291,367.7488618426329
2025-11-01,222.59341804400196,4.1000000000000005,24.5,16.574885818967832,64.39172096841968,37.64292855285231,0.0,0.46255803788246547,0.24321182636444064,0.0,370.26551142212423,369.8029533842418
2025-11-02,185.68180539823712,4.5100000000000025,24.53,18.69844017367964,64.32802172722769,40.05680524954294,0.0,0.46255803788246547,0.052175761639533906,0.0,338.26763058656985,337.8050725486874
2025-11-03,211.34504918350598,4.360000000000002,24.52,17.695008249832938,64.08765294140053,42.45399388637211,0.0,0.4596162447456318,0.04640543497356066,0.0,364.9213205058572,364.46170426111155
2025-11-04,222.27759848182768,4.1400000000000015,24.64,18.38329024355797,64.20327995865128,43.75507890929136,0.0,0.46255803788246547,0.3787458948461476,0.0,377.8618056312107,377.39924759332825
2025-11-05,221.37287355549972,4.3400000000000025,24.46,17.871352056699283,63.67322983368491,43.23565670611338,0.0,0.46255803788246547,0.8962032890691316,0.0,375.41567018987973,374.9531121519973
2025-11-06,204.03450676860984,4.030000000000003,24.5,18.738349524448893,64.08224442291848,41.34120221260076,0.0,0.46255803788246547,0.36309768138471216,0.0,357.1888609664604,356.726302928578
2025-11-07,211.44296260508818,4.240000000000003,24.54,17.853426439711498,64.0231770644098,38.77240828648512,0.0,0.46255803788246547,0.4056038418943488,0.0,361.33453243357707,360.8719743956946
2025-11-08,210.3672951354931,4.360000000000004,24.51,18.72861239511318,63.96510842303227,36.80459797386641,0.0,0.46255803788246547,0.7839580346125729,0.0,359.1981719653874,358.73561392750497
2025-11-09,179.80043191797412,4.350000000000002,24.58,16.537214815424168,63.823239846036685,36.358227016190774,0.0,0.46255803788246547,0.18345836649185593,0.0,325.91167163350815,325.4491135956257
2025-11-10,206.93094595991795,4.350000000000001,24.6,18.41240137619181,63.8520608941481,37.642928552852254,0.0,0.46255803788246547,0.13000182636444288,0.0,356.2508948209925,355.7883367831101
2025-11-11,220.29691443203004,3.920000000000001,24.59,18.16524348561919,63.79712803328583,40.056805249542975,0.0,0.46255803788246547,0.549130761639522,0.0,371.28864923836045,370.826091200478
2025-11-12,217.54671489766403,3.820000000000001,24.589999999999996,16.691729205913006,63.74328591230701,42.470681946233505,0.0,0.46255803788246547,0.0,0.0,369.32497,368.86241196211756
2025-11-13,214.31321886295189,3.7900000000000023,24.58,17.644955601945508,63.69055670136077,43.75507890929137,0.0,0.46255803788246547,0.9162338948461477,0.0,368.23636811343204,367.7738100755496
