date,reported_page_date,reservoir,full_depth_ft,full_capacity_mcft,current_level_ft,current_storage_mcft,current_inflow_cusec,current_outflow_cusec,last_year_level_ft,last_year_storage_mcft,source_url,date_validation,storage_fraction_gross,storage_fraction,inflow_mcft_per_day,outflow_mcft_per_day,current_storage_m3,full_capacity_m3,inflow_m3_per_day,outflow_m3_per_day,agriculture_storage_bcm,cwc_live_capacity_bcm,cwc_nonlive_offset_bcm,calibrated_live_storage_bcm,live_soc_fraction,live_capacity_source,soc_calibration_rule
2025-04-04,2025-04-04,Periyar,152.0,10570.0,113.15,1417.0,396.0,105.0,115.7,1853.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-04,verified,0.13405865657521288,0.13405865657521288,34.214400000000005,9.072000000000001,40124971.620864004,299309068.47744,968843.916037325,256890.43228262404,0.040124971620864,,0.0,,,,
2025-04-04,2025-04-04,Vaigai,71.0,6091.0,56.4,2949.0,110.0,72.0,60.86,3770.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-04,verified,0.4841569528813003,0.4841569528813003,9.504000000000001,6.2208000000000006,83506380.59980801,172477912.591872,269123.31001036806,176153.43927951364,0.08350638059980801,0.172,0.0,0.08350638059980801,0.4855022127895815,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-04,2025-04-04,Papanasam (TN EB Dam),143.0,5500.0,87.4,2417.0,143.0,300.0,63.4,1356.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-04,verified,0.43945454545454543,0.43945454545454543,12.3552,25.92,68441818.21286401,155742656.256,349860.3030134784,733972.66366464,0.068441818212864,,0.0,,,,
2025-04-04,2025-04-04,Manimuthar,118.0,5511.0,84.38,2508.0,53.0,,92.15,3106.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-04,verified,0.4550898203592814,0.4550898203592814,4.5792,,71018651.252736,156054141.56851202,129668.50391408641,,0.071018651252736,0.156,0.0,0.071018651252736,0.4552477644406154,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-04,2025-04-04,Pechiparai,48.0,4350.0,29.29,1972.0,59.0,,42.26,3513.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-04,verified,0.4533333333333333,0.4533333333333333,5.0976,,55840821.479424,123178282.6752,144347.95718737922,,0.055840821479424006,,0.0,,,,
2025-04-04,2025-04-04,Perunchani,77.0,2890.0,25.35,197.0,30.0,22.0,47.9,793.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-04,verified,0.06816608996539793,0.06816608996539793,2.592,1.9008,5578418.778624,81835686.65088001,73397.26636646401,53824.6620020736,0.005578418778624,,0.0,,,,
2025-04-04,2025-04-04,Krishnagiri,52.0,1666.0,48.05,1243.0,134.0,171.0,43.05,806.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-04,verified,0.7460984393757503,0.7460984393757503,11.5776,14.7744,35197840.313856006,47175866.422272004,327841.1231035392,418364.4182888448,0.035197840313856005,,0.0,,,,
2025-04-04,2025-04-04,Sathanur,119.0,7321.0,98.9,3595.0,,520.0,88.2,2259.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-04,verified,0.49105313481764784,0.49105313481764784,,44.928000000000004,101799063.49824001,207307633.900032,,1272219.2836853762,0.10179906349824001,0.207,0.0,0.10179906349824001,0.4917829154504349,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-04,2025-04-04,Sholayar,160.0,5046.0,1.98,20.0,10.0,10.0,5.95,64.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-04,verified,0.003963535473642489,0.003963535473642489,0.8640000000000001,0.8640000000000001,566336.93184,142886807.903232,24465.755455488004,24465.755455488004,0.0005663369318400001,0.143,0.0,0.0005663369318400001,0.003960398124755246,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-04,2025-04-04,Parambikulam,72.0,13408.0,49.85,8603.0,69.0,1125.0,19.04,2849.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-04,verified,0.641631861575179,0.641631861575179,5.961600000000001,97.2,243609831.23097602,379672279.10553604,168813.71264286723,2752397.4887424004,0.24360983123097601,0.38,0.0,0.24360983123097601,0.6410785032394105,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-04,2025-04-04,Aliyar,120.0,3864.0,64.3,727.0,351.0,424.0,55.3,442.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-04,verified,0.18814699792960662,0.18814699792960662,30.326400000000003,36.6336,20586347.472384002,109416295.231488,858748.0164876289,1037348.0313126913,0.020586347472384,0.095,0.014416,0.006170347472384001,0.06495102602509475,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2025-04-04,2025-04-04,Thirumurthy,60.0,1744.0,33.74,758.0,716.0,956.0,49.39,1306.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-04,verified,0.43463302752293576,0.43463302752293576,61.8624,82.5984,21464169.716736,49384580.456448,1751748.090612941,2338926.2215446527,0.021464169716736002,,0.0,,,,
2025-04-05,2025-04-05,METTUR,120.0,93470.0,107.85,75389.0,436.0,1003.0,58.7,23728.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.806558253985236,0.806558253985236,37.6704,86.6592,2134778747.7242882,2646775650.9542403,1066706.9378592768,2453915.2721854467,2.134778747724288,2.647,0.0,2.134778747724288,0.8064898933601391,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-05,2025-04-05,Krishna Raja Sagar,124.8,49452.0,104.08,26178.0,50.0,670.0,84.97,13153.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.529361805387042,0.529361805387042,4.32,57.888000000000005,741278410.085376,1400324697.6675842,122328.77727744002,1639205.6155176961,0.7412784100853761,,0.0,,,,
2025-04-05,2025-04-05,Kabini,65.0,19516.0,50.36,11373.0,76.0,1500.0,45.56,9177.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.5827526132404182,0.5827526132404182,6.566400000000001,129.6,322047496.290816,552631578.089472,185939.74146170882,3669863.3183232,0.322047496290816,,0.0,,,,
2025-04-05,2025-04-05,Harangi,129.0,8500.0,104.01,3544.0,108.0,100.0,97.15,3193.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.41694117647058826,0.41694117647058826,9.3312,8.64,100354904.32204801,240693196.032,264230.15891927044,244657.55455488004,0.10035490432204801,,0.0,,,,
2025-04-05,2025-04-05,Hemavathy,117.0,37103.0,94.91,19632.0,51.0,300.0,76.93,10452.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.5291216343691885,0.5291216343691885,4.4064000000000005,25.92,555916332.294144,1050639959.1029761,124775.35282298882,733972.66366464,0.555916332294144,,0.0,,,,
2025-04-05,2025-04-05,BHAVANISAGAR,105.0,32800.0,75.47,13405.0,2918.0,2784.0,47.64,3890.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.4086890243902439,0.4086890243902439,252.11520000000002,240.53760000000003,379587328.56576,928792568.2176001,7139107.441911399,6811266.31880786,0.37958732856576005,0.792,0.0,0.37958732856576005,0.4792769300072728,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-05,2025-04-05,AMARAVATHI,90.0,4047.0,48.0,1078.0,137.0,,46.1,991.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.266370150728935,0.266370150728935,11.8368,,30525560.626176003,114598278.15782401,335180.8497401856,,0.030525560626176004,,0.0,,,,
2025-04-05,2025-04-05,Periyar,152.0,10570.0,113.3,1442.0,396.0,105.0,115.45,1808.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.13642384105960265,0.13642384105960265,34.214400000000005,9.072000000000001,40832892.785664,299309068.47744,968843.916037325,256890.43228262404,0.040832892785664,,0.0,,,,
2025-04-05,2025-04-05,Vaigai,71.0,6091.0,56.43,2955.0,180.0,72.0,60.47,3692.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.485142012805779,0.485142012805779,15.552000000000001,6.2208000000000006,83676281.67936,172477912.591872,440383.59819878405,176153.43927951364,0.08367628167936,0.172,0.0,0.08367628167936,0.486490009763721,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-05,2025-04-05,Papanasam (TN EB Dam),143.0,5500.0,88.1,2451.0,1016.0,300.0,63.05,1342.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.44563636363636366,0.44563636363636366,87.78240000000001,25.92,69404590.996992,155742656.256,2485720.7542775813,733972.66366464,0.069404590996992,,0.0,,,,
2025-04-05,2025-04-05,Manimuthar,118.0,5511.0,84.45,2513.0,71.0,,92.0,3094.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.4559970967156596,0.4559970967156596,6.1344,,71160235.485696,156054141.56851202,173706.86373396483,,0.07116023548569601,0.156,0.0,0.07116023548569601,0.45615535567753857,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-05,2025-04-05,Pechiparai,48.0,4350.0,30.0,2038.0,793.0,,42.36,3527.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.4685057471264368,0.4685057471264368,68.51520000000001,,57709733.354496,123178282.6752,1940134.4076201988,,0.05770973335449601,,0.0,,,,
2025-04-05,2025-04-05,Perunchani,77.0,2890.0,25.7,200.0,72.0,22.0,47.85,791.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.06920415224913495,0.06920415224913495,6.2208000000000006,1.9008,5663369.3184,81835686.65088001,176153.43927951364,53824.6620020736,0.0056633693184000005,,0.0,,,,
2025-04-05,2025-04-05,Krishnagiri,52.0,1666.0,48.0,1238.0,138.0,171.0,42.85,791.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.7430972388955582,0.7430972388955582,11.923200000000001,14.7744,35056256.080896005,47175866.422272004,337627.42528573447,418364.4182888448,0.035056256080896006,,0.0,,,,
2025-04-05,2025-04-05,Sathanur,119.0,7321.0,98.6,3553.0,,520.0,87.75,2213.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.4853162136320175,0.4853162136320175,,44.928000000000004,100609755.941376,207307633.900032,,1272219.2836853762,0.10060975594137601,0.207,0.0,0.10060975594137601,0.48603746831582617,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-05,2025-04-05,Sholayar,160.0,5046.0,1.98,20.0,10.0,10.0,5.7,61.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.003963535473642489,0.003963535473642489,0.8640000000000001,0.8640000000000001,566336.93184,142886807.903232,24465.755455488004,24465.755455488004,0.0005663369318400001,0.143,0.0,0.0005663369318400001,0.003960398124755246,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-05,2025-04-05,Parambikulam,72.0,13408.0,49.4,8511.0,97.0,1150.0,18.71,2794.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.6347702863961814,0.6347702863961814,8.3808,99.36,241004681.34451202,379672279.10553604,237317.82791823364,2813561.8773811203,0.24100468134451203,0.38,0.0,0.24100468134451203,0.6342228456434527,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-05,2025-04-05,Aliyar,120.0,3864.0,64.0,717.0,179.0,291.0,55.2,439.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.18555900621118013,0.18555900621118013,15.4656,25.142400000000002,20303179.006464,109416295.231488,437937.02265323524,711953.4837547009,0.020303179006464,0.095,0.014416,0.0058871790064640005,0.06197030533120001,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2025-04-05,2025-04-05,Thirumurthy,60.0,1744.0,33.62,754.0,804.0,838.0,48.12,1257.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-05,verified,0.4323394495412844,0.4323394495412844,69.46560000000001,72.4032,21350902.330368,49384580.456448,1967046.7386212356,2050230.3071698945,0.021350902330368002,,0.0,,,,
2025-04-06,2025-04-06,METTUR,120.0,93470.0,107.79,75306.0,436.0,1003.0,58.42,23524.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.805670268535359,0.805670268535359,37.6704,86.6592,2132428449.4571521,2646775650.9542403,1066706.9378592768,2453915.2721854467,2.1324284494571524,2.647,0.0,2.1324284494571524,0.8056019831723281,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-06,2025-04-06,Krishna Raja Sagar,124.8,49452.0,104.08,26178.0,50.0,670.0,84.97,13153.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.529361805387042,0.529361805387042,4.32,57.888000000000005,741278410.085376,1400324697.6675842,122328.77727744002,1639205.6155176961,0.7412784100853761,,0.0,,,,
2025-04-06,2025-04-06,Kabini,65.0,19516.0,50.36,11373.0,76.0,1500.0,45.56,9177.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.5827526132404182,0.5827526132404182,6.566400000000001,129.6,322047496.290816,552631578.089472,185939.74146170882,3669863.3183232,0.322047496290816,,0.0,,,,
2025-04-06,2025-04-06,Harangi,129.0,8500.0,104.01,3544.0,108.0,100.0,97.15,3193.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.41694117647058826,0.41694117647058826,9.3312,8.64,100354904.32204801,240693196.032,264230.15891927044,244657.55455488004,0.10035490432204801,,0.0,,,,
2025-04-06,2025-04-06,Hemavathy,117.0,37103.0,94.91,19632.0,51.0,300.0,76.93,10452.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.5291216343691885,0.5291216343691885,4.4064000000000005,25.92,555916332.294144,1050639959.1029761,124775.35282298882,733972.66366464,0.555916332294144,,0.0,,,,
2025-04-06,2025-04-06,BHAVANISAGAR,105.0,32800.0,75.63,13481.0,1960.0,946.0,47.55,3870.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.4110060975609756,0.4110060975609756,169.34400000000002,81.73440000000001,381739408.90675205,928792568.2176001,4795288.069275649,2314460.4660891653,0.381739408906752,0.792,0.0,0.381739408906752,0.4819942031650909,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-06,2025-04-06,AMARAVATHI,90.0,4047.0,48.3,1092.0,178.0,,46.07,989.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.2698295033358043,0.2698295033358043,15.3792,,30921996.478464004,114598278.15782401,435490.4471076864,,0.030921996478464,,0.0,,,,
2025-04-06,2025-04-06,Periyar,152.0,10570.0,113.5,1476.0,493.0,105.0,115.2,1763.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.13964049195837275,0.13964049195837275,42.595200000000006,9.072000000000001,41795665.569792,299309068.47744,1206161.7439555586,256890.43228262404,0.041795665569792,,0.0,,,,
2025-04-06,2025-04-06,Vaigai,71.0,6091.0,56.5,2966.0,238.0,72.0,60.04,3608.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.4869479560006567,0.4869479560006567,20.563200000000002,6.2208000000000006,83987766.991872,172477912.591872,582284.9798406145,176153.43927951364,0.083987766991872,0.172,0.0,0.083987766991872,0.4883009708829768,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-06,2025-04-06,Papanasam (TN EB Dam),143.0,5500.0,88.45,2468.0,381.0,300.0,62.65,1326.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.44872727272727275,0.44872727272727275,32.9184,25.92,69885977.389056,155742656.256,932145.2828540928,733972.66366464,0.06988597738905601,,0.0,,,,
2025-04-06,2025-04-06,Manimuthar,118.0,5511.0,84.76,2536.0,279.0,,91.85,3082.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.4601705679549991,0.4601705679549991,24.105600000000003,,71811522.957312,156054141.56851202,682594.5772081154,,0.07181152295731201,0.156,0.0,0.07181152295731201,0.4603302753673847,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-06,2025-04-06,Pechiparai,48.0,4350.0,30.18,2056.0,233.0,,42.41,3534.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.47264367816091957,0.47264367816091957,20.1312,,58219436.593152,123178282.6752,570052.1021128704,,0.058219436593152006,,0.0,,,,
2025-04-06,2025-04-06,Perunchani,77.0,2890.0,26.05,203.0,72.0,22.0,47.85,791.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.07024221453287197,0.07024221453287197,6.2208000000000006,1.9008,5748319.858176,81835686.65088001,176153.43927951364,53824.6620020736,0.005748319858176001,,0.0,,,,
2025-04-06,2025-04-06,Krishnagiri,52.0,1666.0,48.0,1238.0,193.0,171.0,42.65,776.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.7430972388955582,0.7430972388955582,16.6752,14.7744,35056256.080896005,47175866.422272004,472189.0802909184,418364.4182888448,0.035056256080896006,,0.0,,,,
2025-04-06,2025-04-06,Sathanur,119.0,7321.0,96.6,3553.0,520.0,520.0,87.3,2168.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.4853162136320175,0.4853162136320175,44.928000000000004,44.928000000000004,100609755.941376,207307633.900032,1272219.2836853762,1272219.2836853762,0.10060975594137601,0.207,0.0,0.10060975594137601,0.48603746831582617,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-06,2025-04-06,Sholayar,160.0,5046.0,1.98,20.0,10.0,10.0,5.48,58.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.003963535473642489,0.003963535473642489,0.8640000000000001,0.8640000000000001,566336.93184,142886807.903232,24465.755455488004,24465.755455488004,0.0005663369318400001,0.143,0.0,0.0005663369318400001,0.003960398124755246,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-06,2025-04-06,Parambikulam,72.0,13408.0,49.0,8430.0,215.0,1150.0,18.38,2738.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.6287291169451074,0.6287291169451074,18.576,99.36,238711016.77056003,379672279.10553604,526013.7422929921,2813561.8773811203,0.23871101677056003,0.38,0.0,0.23871101677056003,0.6281868862383159,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-06,2025-04-06,Aliyar,120.0,3864.0,63.95,715.0,172.0,186.0,54.8,428.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.18504140786749482,0.18504140786749482,14.860800000000001,16.0704,20246545.31328,109416295.231488,420810.9938343937,455063.0514720768,0.02024654531328,0.095,0.014416,0.00583054531328,0.061374161192421055,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2025-04-06,2025-04-06,Thirumurthy,60.0,1744.0,34.6,786.0,854.0,475.0,46.59,1199.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-06,verified,0.4506880733944954,0.4506880733944954,73.7856,41.04,22257041.421312,49384580.456448,2089375.5158986754,1162123.38413568,0.022257041421312,,0.0,,,,
2025-04-07,2025-04-07,METTUR,120.0,93470.0,107.72,75209.0,275.0,1004.0,58.14,23320.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-07,verified,0.8046325024071894,0.8046325024071894,23.76,86.74560000000001,2129681715.337728,2646775650.9542403,672808.2750259201,2456361.8477309956,2.1296817153377283,2.647,0.0,2.1296817153377283,0.8045643050010308,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-07,2025-04-07,Krishna Raja Sagar,124.8,49452.0,104.08,26178.0,50.0,670.0,84.97,13153.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-07,verified,0.529361805387042,0.529361805387042,4.32,57.888000000000005,741278410.085376,1400324697.6675842,122328.77727744002,1639205.6155176961,0.7412784100853761,,0.0,,,,
2025-04-07,2025-04-07,Kabini,65.0,19516.0,50.36,11373.0,76.0,1500.0,45.56,9177.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-07,verified,0.5827526132404182,0.5827526132404182,6.566400000000001,129.6,322047496.290816,552631578.089472,185939.74146170882,3669863.3183232,0.322047496290816,,0.0,,,,
2025-04-07,2025-04-07,Harangi,129.0,8500.0,104.01,3544.0,108.0,100.0,97.15,3193.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-07,verified,0.41694117647058826,0.41694117647058826,9.3312,8.64,100354904.32204801,240693196.032,264230.15891927044,244657.55455488004,0.10035490432204801,,0.0,,,,
2025-04-07,2025-04-07,Hemavathy,117.0,37103.0,94.91,19632.0,51.0,300.0,76.93,10452.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-07,verified,0.5291216343691885,0.5291216343691885,4.4064000000000005,25.92,555916332.294144,1050639959.1029761,124775.35282298882,733972.66366464,0.555916332294144,,0.0,,,,
2025-04-07,2025-04-07,BHAVANISAGAR,105.0,32800.0,75.52,13429.0,799.0,1267.0,47.46,3851.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-07,verified,0.4094207317073171,0.4094207317073171,69.0336,109.4688,380266932.883968,928792568.2176001,1954813.8608934914,3099811.21621033,0.380266932883968,0.792,0.0,0.380266932883968,0.4801350162676364,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-07,2025-04-07,AMARAVATHI,90.0,4047.0,48.56,1105.0,156.0,,45.9,982.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-07,verified,0.2730417593278972,0.2730417593278972,13.4784,,31290115.484160002,114598278.15782401,381665.7851056128,,0.031290115484160004,,0.0,,,,
2025-04-07,2025-04-07,Periyar,152.0,10570.0,113.7,1509.0,493.0,105.0,115.2,1763.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-07,verified,0.14276253547776727,0.14276253547776727,42.595200000000006,9.072000000000001,42730121.507328,299309068.47744,1206161.7439555586,256890.43228262404,0.042730121507328,,0.0,,,,
2025-04-07,2025-04-07,Vaigai,71.0,6091.0,56.69,3000.0,504.0,72.0,60.07,3614.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-07,verified,0.49252996223936957,0.49252996223936957,43.5456,6.2208000000000006,84950539.77600001,172477912.591872,1233074.0749565952,176153.43927951364,0.084950539776,0.172,0.0,0.084950539776,0.4938984870697675,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-07,2025-04-07,Papanasam (TN EB Dam),143.0,5500.0,88.5,2471.0,230.0,300.0,62.3,1313.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-07,verified,0.44927272727272727,0.44927272727272727,19.872,25.92,69970927.92883201,155742656.256,562712.375476224,733972.66366464,0.069970927928832,,0.0,,,,
2025-04-07,2025-04-07,Manimuthar,118.0,5511.0,84.93,2549.0,158.0,,91.7,3069.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-07,verified,0.46252948648158226,0.46252948648158226,13.651200000000001,,72179641.963008,156054141.56851202,386558.93619671045,,0.07217964196300801,0.156,0.0,0.07217964196300801,0.46269001258338466,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-04-07,2025-04-07,Pechiparai,48.0,4350.0,30.2,2058.0,51.0,,42.45,3540.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-07,verified,0.4731034482758621,0.4731034482758621,4.4064000000000005,,58276070.286336005,123178282.6752,124775.35282298882,,0.058276070286336,,0.0,,,,
2025-04-07,2025-04-07,Perunchani,77.0,2890.0,26.8,209.0,105.0,22.0,47.85,791.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-07,verified,0.07231833910034602,0.07231833910034602,9.072000000000001,1.9008,5918220.937728001,81835686.65088001,256890.43228262404,53824.6620020736,0.005918220937728,,0.0,,,,
2025-04-07,2025-04-07,Krishnagiri,52.0,1666.0,48.0,1238.0,193.0,171.0,42.5,765.0,https://tnagriculture.in/ARS/home/reservoir/2025-04-07,verified,0.7430972388955582,0.7430972388955582,16.6752,14.7744,35056256.080896005,47175866.422272004,472189.0802909184,418364.4182888448,0.035056256080896006,,0.0,,,,
