,Tamil_Nadu_demand
5360,15514.48
5361,15526.76
5362,15736.91
5363,16126.95
5364,15875.07
5365,15174.79
5366,15382.93
5367,15915.46
5368,16337.29
5369,16608.79
5370,17179.67
5371,16916.72
5372,16203.8
5373,15744.03
5374,15353.99
5375,14704.45
5376,14164.67
5377,13793.52
5378,13460.72
5379,13306.19
5380,13200.55
5381,13449.31
5382,14025.79
5383,15851.7
5384,16609.4
5385,16300.25
5386,15794.75
5387,16201.21
5388,16090.99
5389,15684.12
5390,15462.29
5391,16053.22
5392,16397.98
5393,16362.19
5394,17348.26
5395,17112.73
5396,16566.84
5397,16293.77
5398,16008.91
5399,14778.42
5400,14207.45
5401,13622.61
5402,13380.24
5403,13110.6
5404,13126.41
5405,13433.23
5406,14062.35
5407,16099.81
5408,16601.12
5409,16385.75
5410,16371.58
5411,16239.23
5412,15804.74
5413,15324.84
5414,15164.1
5415,15543.72
5416,16383.85
5417,16230.04
5418,17281.35
5419,17101.77
5420,16488.78
5421,15922.06
5422,15498.12
5423,14801.22
5424,14150.5
5425,13594.53
5426,13486.6
5427,13367.52
5428,13253.52
5429,13550.79
5430,14077.5
5431,16248.62
5432,16336.63
5433,16158.37
5434,15841.54
5435,15774.33
5436,15519.48
5437,15583.46
5438,15229.36
5439,15682.32
5440,15682.32
5441,16776.19
5442,18092.55
5443,17234.48
5444,16361.89
5445,15867.28
5446,15382.47
5447,14654.56
5448,14055.63
5449,13684.55
5450,13331.52
5451,13077.74
5452,12932.91
5453,13405.11
5454,14031.3
5455,16045.24
5456,16389.03
5457,16073.11
5458,15882.47
5459,15719.82
5460,15432.82
5461,15392.67
5462,15309.93
5463,15385.16
5464,16019.88
5465,16366.13
5466,17043.28
5467,16612.47
5468,15909.13
5469,15381.23
5470,14728.85
5471,13933.83
5472,13515.31
5473,12996.87
5474,12686.97
5475,12418.52
5476,12343.67
5477,12646.56
5478,12990.22
5479,14848.19
5480,15535.21
5481,15650.01
5482,15213.04
5483,15142.37
5484,15153.89
5485,14555.99
5486,14372.39
5487,14929.74
5488,15556.0
5489,15760.14
5490,16544.49
5491,16161.84
5492,15392.07
5493,15016.12
5494,14518.1
5495,13848.57
5496,13414.08
5497,12956.12
5498,12675.33
5499,12505.51
5500,12330.41
5501,12608.47
5502,12670.52
5503,13590.0
5504,13986.5
5505,14147.59
5506,14036.63
5507,13941.99
5508,13973.87
5509,13612.73
5510,13136.81
5511,13412.7
5512,13507.06
5513,13467.98
5514,14040.49
5515,14142.55
5516,13574.65
5517,13259.16
5518,12860.9
5519,12307.11
5520,11972.7
5521,11663.99
5522,11516.6
5523,11413.01
5524,11290.81
5525,11637.72
5526,12326.24
5527,14637.26
5528,15349.15
5529,15049.68
5530,15219.19
5531,15209.21
5532,15194.04
5533,14976.8
5534,14725.54
5535,15231.41
5536,15408.78
5537,15520.32
5538,16176.95
5539,15612.93
5540,15087.08
5541,14464.35
5542,13716.74
5543,12869.54
5544,12317.58
5545,11988.27
5546,11752.57
5547,11562.74
5548,11455.43
5549,11855.44
5550,12517.87
5551,14628.79
5552,14981.7
5553,14569.29
5554,14478.37
5555,14116.38
5556,14341.19
5557,14040.03
5558,13603.49
5559,13939.22
5560,14107.37
5561,15002.9
5562,15892.28
5563,15566.23
5564,14644.55
5565,14144.27
5566,13228.09
5567,12338.98
5568,11745.09
5569,11556.4
5570,11480.45
5571,11315.87
5572,11257.58
5573,11574.73
5574,12739.3
5575,14826.01
5576,14639.45
5577,13983.59
5578,14585.95
5579,14421.46
5580,14254.12
5581,14607.41
5582,14050.03
5583,14223.56
5584,14360.63
5585,15108.2
5586,15920.35
5587,15780.03
5588,15127.88
5589,14376.2
5590,13606.22
5591,12646.43
5592,12185.84
5593,11850.57
5594,11655.4
5595,11557.57
5596,11426.19
5597,11938.41
5598,12954.8
5599,15079.23
5600,15250.48
5601,14607.24
5602,14538.49
5603,14906.34
5604,14943.81
5605,14660.43
5606,14411.51
5607,14811.71
5608,15117.81
5609,15525.18
5610,16806.64
5611,16374.42
5612,15622.65
5613,14873.12
5614,14155.19
5615,13225.53
5616,12704.83
5617,12366.29
5618,12209.58
5619,12073.3
5620,12160.2
5621,12538.81
5622,13488.73
5623,15709.82
5624,16136.9
5625,16004.8
5626,16125.89
5627,15470.67
5628,15395.17
5629,14873.83
5630,14434.98
5631,15178.21
5632,15636.14
5633,16120.66
5634,16554.09
5635,16387.27
5636,15595.91
5637,14836.75
5638,14263.43
5639,13310.55
5640,12635.84
5641,12302.22
5642,12052.24
5643,11807.21
5644,11607.41
5645,11955.93
5646,12495.03
5647,13811.46
5648,14188.42
5649,14258.08
5650,14944.48
5651,14886.38
5652,14308.22
5653,13661.69
5654,13838.48
5655,14326.36
5656,14458.4
5657,14978.06
5658,15977.14
5659,15396.83
5660,14619.68
5661,14260.3
5662,13628.79
5663,12892.46
5664,12283.27
5665,11885.25
5666,11671.21
5667,11544.97
5668,11341.05
5669,11667.82
5670,11839.06
5671,12528.67
5672,12531.37
5673,12578.53
5674,12441.6
5675,12370.92
5676,12019.2
5677,11949.18
5678,11571.69
5679,11765.64
5680,11985.74
5681,12012.19
5682,13066.26
5683,12836.96
5684,12469.69
5685,12002.46
5686,11481.38
5687,10869.25
5688,10442.36
5689,10116.66
5690,9791.63
5691,9599.89
5692,9537.91
5693,9537.91
5694,9537.91
5695,13158.39
5696,13742.33
5697,13823.38
5698,13839.95
5699,13548.5
5700,13507.04
5701,13209.1
5702,13191.71
5703,13638.57
5704,14017.61
5705,14487.08
5706,15539.95
5707,15252.09
5708,14409.1
5709,13827.1
5710,13045.94
5711,12095.86
5712,11467.35
5713,11475.35
5714,10801.61
5715,10518.84
5716,10474.05
5717,10934.7
5718,12120.55
5719,14286.26
5720,14521.27
5721,13586.14
5722,13359.57
5723,13225.54
5724,13501.52
5725,13149.48
5726,12926.88
5727,13517.93
5728,14051.02
5729,14864.92
5730,15765.04
5731,15498.36
5732,14745.9
5733,13977.98
5734,13413.14
5735,12460.55
5736,11977.92
5737,11648.95
5738,11361.05
5739,11246.46
5740,11122.47
5741,11624.66
5742,12439.62
5743,14782.27
5744,14900.27
5745,14184.4
5746,13844.25
5747,13501.94
5748,13548.72
5749,13273.8
5750,13157.31
5751,13648.74
5752,14380.36
5753,14967.33
5754,15904.29
5755,15709.87
5756,14765.05
5757,14247.35
5758,13442.75
5759,12581.76
5760,11860.79
5761,11568.1
5762,11351.03
5763,11283.23
5764,11139.61
5765,11668.71
5766,12600.63
5767,14772.75
5768,14959.29
5769,14493.83
5770,14111.15
5771,13853.46
5772,13526.67
5773,13548.54
5774,13313.46
5775,13832.89
5776,14532.88
5777,15182.66
5778,16072.11
5779,15652.58
5780,14873.86
5781,14135.26
5782,13310.9
5783,12374.25
5784,11839.7
5785,11489.34
5786,11240.84
5787,11110.06
5788,11160.09
5789,11585.25
5790,12677.34
5791,15168.19
5792,15750.99
5793,15210.92
5794,15040.47
5795,14743.11
5796,14396.49
5797,14049.95
5798,13745.57
5799,14372.57
5800,14683.63
5801,15052.5
5802,15781.87
5803,15293.2
5804,14652.92
5805,13920.22
5806,12862.34
5807,11848.55
5808,11541.63
5809,11096.0
5810,10955.42
5811,10743.14
5812,10824.58
5813,11190.44
5814,11508.29
5815,13021.75
5816,13817.76
5817,14358.99
5818,14421.19
5819,14019.98
5820,13615.07
5821,13606.29
5822,13606.29
5823,13271.81
5824,13473.36
5825,13803.71
5826,14493.96
5827,14031.28
5828,13328.37
5829,12626.0
5830,11837.84
5831,10883.79
5832,10307.31
5833,10079.8
5834,9878.03
5835,9652.34
5836,9680.13
5837,9905.3
5838,10424.24
5839,11284.43
5840,11685.85
5841,11945.85
5842,11820.61
5843,11570.55
5844,11471.2
5845,11323.59
5846,11023.92
5847,11269.6
5848,11224.62
5849,11494.78
5850,12570.16
5851,12397.73
5852,11838.02
5853,11465.92
5854,10818.55
5855,9985.13
5856,9519.6
5857,9311.05
5858,9079.76
5859,8957.47
5860,9129.14
5861,9712.98
5862,10937.17
5863,13311.52
5864,13805.06
5865,13560.25
5866,12582.92
5867,12594.93
5868,11531.54
5869,11611.9
5870,12987.82
5871,13201.34
5872,14000.65
5873,14259.01
5874,14779.6
5875,14522.59
5876,13662.48
5877,13380.77
5878,12397.21
5879,11569.22
5880,11138.54
5881,10856.5
5882,10815.01
5883,10856.47
5884,10774.8
5885,10987.84
5886,11742.48
5887,14169.64
5888,14633.05
5889,14257.24
5890,14454.86
5891,14416.58
5892,14381.83
5893,13791.84
5894,13865.59
5895,14188.41
5896,14682.42
5897,15131.63
5898,15518.07
5899,15220.17
5900,14490.15
5901,13789.79
5902,12849.25
5903,12015.65
5904,11383.14
5905,10839.85
5906,10765.18
5907,10456.56
5908,10430.87
5909,10894.4
5910,11797.64
5911,13629.98
5912,14638.05
5913,14582.13
5914,14328.82
5915,14050.7
5916,14050.7
5917,14119.57
5918,13771.63
5919,13883.98
5920,14281.87
5921,15219.51
5922,15130.67
5923,15052.77
5924,14398.89
5925,13675.12
5926,12890.28
5927,11857.07
5928,11272.95
5929,10955.1
5930,10817.96
5931,10693.88
5932,10738.54
5933,10913.93
5934,11958.17
5935,14096.04
5936,14626.43
5937,14029.51
5938,14082.5
5939,13729.73
5940,13661.44
5941,13294.66
5942,13001.77
5943,13369.69
5944,14022.74
5945,15655.14
5946,15747.44
5947,15288.01
5948,14686.24
5949,13995.88
5950,13029.77
5951,12202.85
5952,11715.95
5953,11217.91
5954,11004.43
5955,11018.91
5956,10921.25
5957,11339.31
5958,12263.84
5959,14421.83
5960,15089.54
5961,14325.81
5962,14314.0
5963,13995.03
5964,13747.07
5965,13667.66
5966,13578.45
5967,13686.19
5968,14270.04
5969,14778.19
5970,15495.67
5971,15101.33
5972,14478.1
5973,13668.95
5974,12876.37
5975,11975.6
5976,11325.67
5977,10975.2
5978,10837.01
5979,10792.96
5980,10788.38
5981,11088.36
5982,11858.99
5983,13827.89
5984,14286.31
5985,14031.1
5986,13477.32
5987,13418.54
5988,12961.55
5989,12710.26
5990,12840.1
5991,13306.13
5992,13864.87
5993,14990.06
5994,15683.63
5995,15380.96
5996,14382.25
5997,13762.07
5998,13003.46
5999,12160.51
6000,11574.41
6001,11103.15
6002,10826.25
6003,10694.09
6004,10606.96
6005,10953.41
6006,11405.0
6007,12540.53
6008,12636.49
6009,12724.19
6010,12263.98
6011,12057.76
6012,12560.0
6013,12337.54
6014,12410.95
6015,11935.58
6016,11993.83
6017,12371.0
6018,13183.95
6019,12930.92
6020,12300.84
6021,11839.12
6022,11267.28
6023,10635.59
6024,10388.53
6025,9927.31
6026,9762.0
6027,9585.7
6028,9604.32
6029,10129.09
6030,11173.94
6031,13882.42
6032,14316.32
6033,13830.58
6034,14059.52
6035,14099.01
6036,14110.64
6037,13783.83
6038,13049.58
6039,13972.0
6040,14779.71
6041,15532.91
6042,15896.12
6043,15493.31
6044,14579.25
6045,13899.72
6046,12923.03
6047,12085.36
6048,11540.02
6049,11201.56
6050,10943.45
6051,10700.99
6052,10773.78
6053,11233.71
6054,12288.46
6055,15153.04
6056,15574.88
6057,15087.84
6058,14529.22
6059,14043.74
6060,14056.55
6061,14142.19
6062,14113.9
6063,13944.53
6064,14710.99
6065,15363.11
6066,16308.28
6067,15766.86
6068,14734.89
6069,13892.44
6070,13193.44
6071,12173.7
6072,11720.19
6073,11248.13
6074,10893.33
6075,10811.16
6076,10953.33
6077,11333.81
6078,12390.05
6079,15293.77
6080,16002.18
6081,15468.67
6082,15134.89
6083,14955.0
6084,14592.87
6085,13740.76
6086,13643.79
6087,14580.43
6088,15274.87
6089,16005.6
6090,16361.14
6091,16046.04
6092,15015.48
6093,14341.8
6094,13529.54
6095,12523.25
6096,11999.52
6097,11744.08
6098,11464.32
6099,11317.74
6100,11372.37
6101,11684.04
6102,12836.42
6103,15317.97
6104,16002.59
6105,15302.83
6106,14981.82
6107,14753.41
6108,14455.76
6109,14151.17
6110,13952.7
6111,14558.87
6112,15457.65
6113,16442.71
6114,16680.1
6115,16179.7
6116,15340.74
6117,14489.6
6118,13649.83
6119,12582.97
6120,11968.31
6121,11697.2
6122,11410.3
6123,11316.56
6124,11377.35
6125,11940.52
6126,12982.93
6127,15693.24
6128,16249.65
6129,15715.75
6130,15620.97
6131,15158.34
6132,14804.2
6133,14734.97
6134,14571.94
6135,15041.97
6136,15675.36
6137,16015.74
6138,16564.13
6139,16122.17
6140,15137.7
6141,14279.43
6142,13365.96
6143,12464.92
6144,12039.25
6145,11792.93
6146,11697.64
6147,11549.13
6148,11553.26
6149,11983.44
6150,12763.17
6151,14816.27
6152,15305.01
6153,15085.99
6154,14309.79
6155,14984.96
6156,15078.55
6157,14440.67
6158,14398.45
6159,15144.4
6160,15922.09
6161,15941.84
6162,16570.26
6163,15866.26
6164,14827.19
6165,14029.32
6166,13201.55
6167,12266.5
6168,11752.13
6169,11481.84
6170,11344.31
6171,11208.86
6172,11300.79
6173,11486.65
6174,12039.65
6175,13264.94
6176,13365.97
6177,13725.9
6178,13632.73
6179,13204.04
6180,12967.18
6181,12736.43
6182,12475.66
6183,12674.72
6184,13324.31
6185,13278.24
6186,14009.54
6187,13486.14
6188,12751.76
6189,12203.19
6190,11437.97
6191,10692.27
6192,10380.35
6193,10299.75
6194,10003.53
6195,9872.1
6196,9975.43
6197,10544.31
6198,11500.62
6199,14516.56
6200,15133.79
6201,14850.74
6202,14899.78
6203,14796.57
6204,14753.19
6205,14227.52
6206,13948.17
6207,14666.06
6208,15434.33
6209,15783.67
6210,16465.7
6211,16063.22
6212,15036.15
6213,14331.76
6214,13348.45
6215,12327.3
6216,11838.02
6217,11644.23
6218,11490.06
6219,11403.97
6220,11601.7
6221,12385.98
6222,13472.93
6223,15863.68
6224,16471.7
6225,16195.22
6226,15614.41
6227,15415.08
6228,15126.71
6229,14728.29
6230,14671.14
6231,15032.82
6232,15346.84
6233,15724.24
6234,16220.4
6235,15737.44
6236,14611.16
6237,13790.68
6238,12739.39
6239,12219.28
6240,11708.64
6241,11469.28
6242,11191.48
6243,11153.02
6244,11291.56
6245,11833.94
6246,12677.18
6247,14997.72
6248,15324.34
6249,14950.13
6250,14254.35
6251,14272.97
6252,13932.13
6253,13525.85
6254,13230.08
6255,13966.76
6256,14696.18
6257,15248.15
6258,16274.37
6259,15937.61
6260,15032.88
6261,14085.38
6262,13261.6
6263,12403.94
6264,11750.8
6265,11460.67
6266,11121.21
6267,10944.85
6268,10777.14
6269,11467.85
6270,12615.38
6271,14889.13
6272,15740.88
6273,15108.36
6274,14757.78
6275,14386.54
6276,14115.14
6277,13771.86
6278,12935.28
6279,14338.04
6280,15566.37
6281,16012.36
6282,16511.87
6283,16106.98
6284,15183.26
6285,14309.12
6286,13234.52
6287,12272.49
6288,11910.08
6289,11637.91
6290,11426.75
6291,11284.64
6292,11531.34
6293,12363.55
6294,13409.1
6295,15752.83
6296,16195.88
6297,15730.94
6298,15478.78
6299,15052.57
6300,14871.13
6301,14448.08
6302,14402.37
6303,14984.59
6304,15774.65
6305,16387.16
6306,16422.19
6307,15980.51
6308,14986.07
6309,14284.78
6310,13269.39
6311,12367.67
6312,11902.83
6313,11547.49
6314,11290.68
6315,11142.55
6316,11243.17
6317,11951.11
6318,12715.11
6319,14777.25
6320,15318.98
6321,15621.27
6322,13991.18
6323,13640.93
6324,14520.02
6325,14115.25
6326,14152.78
6327,14767.87
6328,15463.46
6329,15822.13
6330,16272.21
6331,15973.9
6332,14893.09
6333,14175.21
6334,13412.49
6335,12586.56
6336,12022.88
6337,11786.37
6338,11367.46
6339,11381.33
6340,11384.17
6341,11853.38
6342,12318.28
6343,13363.17
6344,14067.02
6345,14491.42
6346,14380.1
6347,14487.33
6348,14433.7
6349,14258.72
6350,13873.79
6351,13935.01
6352,13904.98
6353,13635.43
6354,14118.98
6355,13677.1
6356,12811.63
6357,12249.67
6358,11466.35
6359,10779.19
6360,10573.1
6361,10351.87
6362,10345.98
6363,10315.94
6364,10450.48
6365,11154.98
6366,12182.55
6367,14833.73
6368,15900.66
6369,15459.91
6370,15510.96
6371,15449.81
6372,15845.03
6373,15415.4
6374,15062.78
6375,15565.88
6376,15824.15
6377,15924.03
6378,16349.98
6379,15942.46
6380,14998.6
6381,14133.85
6382,13102.26
6383,12301.55
6384,11943.06
6385,11709.01
6386,11515.18
6387,11584.13
6388,11711.16
6389,12433.88
6390,13272.57
6391,15766.83
6392,16266.83
6393,16248.98
6394,15816.01
6395,15874.02
6396,15935.93
6397,15514.67
6398,15327.64
6399,15872.81
6400,16286.42
6401,16523.08
6402,16849.57
6403,16531.69
6404,15411.92
6405,14518.69
6406,13348.51
6407,12464.34
6408,11998.27
6409,11733.61
6410,11567.38
6411,11673.99
6412,11199.37
6413,12385.33
6414,13062.04
6415,14917.0
6416,15889.82
6417,16548.81
6418,16451.31
6419,16292.18
6420,16279.46
6421,16115.71
6422,15744.96
6423,16305.44
6424,16584.98
6425,16901.2
6426,16788.91
6427,16475.05
6428,15459.73
6429,14516.29
6430,13393.38
6431,12787.56
6432,12336.32
6433,12132.48
6434,12004.9
6435,11888.73
6436,11948.81
6437,12408.55
6438,12704.94
6439,14271.0
6440,15183.92
6441,16076.45
6442,16079.97
6443,15964.5
6444,16008.7
6445,15873.03
6446,15873.03
6447,15622.05
6448,16100.7
6449,15837.28
6450,16135.08
6451,15617.56
6452,14599.82
6453,13740.9
6454,12926.56
6455,12073.46
6456,11595.1
6457,11548.25
6458,11365.46
6459,11367.51
6460,11394.39
6461,11891.19
6462,12898.44
6463,14685.69
6464,15790.91
6465,16631.78
6466,16436.3
6467,16465.05
6468,16230.79
6469,16132.6
6470,15741.31
6471,15923.55
6472,16354.76
6473,16548.8
6474,16356.92
6475,15935.68
6476,14994.6
6477,14261.54
6478,13321.33
6479,12525.64
6480,12091.97
6481,11959.63
6482,11723.86
6483,11476.34
6484,11493.06
6485,12052.01
6486,12534.34
6487,14399.08
6488,15297.58
6489,15921.14
6490,15994.86
6491,16164.76
6492,15970.73
6493,15904.21
6494,15511.2
6495,16027.12
6496,16527.07
6497,15909.1
6498,16626.73
6499,16148.86
6500,14963.82
6501,14068.1
6502,13134.09
6503,12364.46
6504,12103.63
6505,11869.89
6506,11816.16
6507,11659.26
6508,11813.33
6509,12333.47
6510,12587.74
6511,13661.25
6512,14320.9
6513,14706.64
6514,14327.65
6515,14519.12
6516,14817.88
6517,14512.76
6518,14457.33
6519,14101.06
6520,13786.71
6521,13872.08
6522,14053.72
6523,13840.44
6524,13175.48
6525,12549.16
6526,11659.84
6527,11127.09
6528,10996.83
6529,10967.99
6530,10857.46
6531,10690.24
6532,10767.7
6533,11264.27
6534,11798.44
6535,13700.94
6536,14749.38
6537,15868.72
6538,16127.84
6539,15937.07
6540,15792.17
6541,15602.59
6542,15509.38
6543,15908.47
6544,16509.52
6545,16359.66
6546,16751.0
6547,16379.23
6548,15299.53
6549,14334.26
6550,13493.37
6551,12814.49
6552,12326.57
6553,12219.71
6554,12026.12
6555,12108.78
6556,12272.48
6557,12822.63
6558,13403.85
6559,15112.97
6560,16088.76
6561,16751.12
6562,16715.93
6563,16546.55
6564,16246.2
6565,15997.91
6566,15651.4
6567,15978.51
6568,16515.34
6569,17385.39
6570,17198.1
6571,16637.04
6572,15754.27
6573,15073.62
6574,14137.66
6575,13375.61
6576,12999.51
6577,12806.92
6578,12657.7
6579,12552.67
6580,12757.87
6581,13343.53
6582,13776.11
6583,15474.31
6584,16463.54
6585,17155.42
6586,17546.69
6587,17314.2
6588,17299.8
6589,16864.79
6590,16635.59
6591,16970.69
6592,17162.2
6593,17648.78
6594,17239.5
6595,16644.09
6596,15717.51
6597,14999.24
6598,14352.39
6599,13633.96
6600,13154.69
6601,12929.77
6602,12690.62
6603,12502.58
6604,12645.26
6605,13057.15
6606,13471.92
6607,14579.12
6608,15191.99
6609,16184.75
6610,16433.24
6611,16016.93
6612,15825.03
6613,15707.02
6614,14707.18
6615,15051.86
6616,15104.78
6617,14614.81
6618,15044.32
6619,14865.21
6620,14176.05
6621,13604.41
6622,12979.92
6623,12349.96
6624,12153.9
6625,11905.29
6626,11758.82
6627,11716.73
6628,11782.67
6629,12297.11
6630,12961.12
6631,14869.37
6632,15950.73
6633,16637.8
6634,17002.03
6635,16755.04
6636,16583.14
6637,16461.01
6638,16176.25
6639,16381.9
6640,16806.24
6641,17189.95
6642,16913.96
6643,16658.64
6644,15596.98
6645,14845.31
6646,14032.6
6647,13371.05
6648,12986.85
6649,12658.58
6650,12398.51
6651,12372.55
6652,12450.44
6653,12909.33
6654,13357.8
6655,14861.51
6656,15811.33
6657,16361.36
6658,15563.99
6659,15159.91
6660,15349.43
6661,14762.81
6662,14630.31
6663,15000.37
6664,15421.48
6665,16628.56
6666,16579.81
6667,16255.84
6668,15115.01
6669,14544.2
6670,13698.14
6671,12854.36
6672,12518.8
6673,12166.87
6674,11956.12
6675,11949.52
6676,11969.09
6677,12368.12
6678,12644.13
6679,13834.59
6680,14310.08
6681,14614.28
6682,14239.45
6683,13831.62
6684,13546.31
6685,13177.31
6686,13094.34
6687,13292.04
6688,13923.6
6689,14415.3
6690,14736.92
6691,14411.57
6692,13610.35
6693,13048.13
6694,12422.15
6695,11541.47
6696,11185.06
6697,11124.06
6698,11084.11
6699,10855.21
6700,11021.0
6701,11637.07
6702,12726.12
6703,15421.11
6704,15997.51
6705,15780.82
6706,15685.8
6707,15593.83
6708,15335.27
6709,14788.99
6710,14467.12
6711,15519.63
6712,16093.24
6713,17237.17
6714,17358.87
6715,16635.38
6716,15550.32
6717,14432.59
6718,13564.85
6719,12867.34
6720,12498.71
6721,12373.37
6722,12321.92
6723,12175.04
6724,12261.67
6725,12715.36
6726,13930.0
6727,16404.94
6728,15887.96
6729,16632.38
6730,15901.17
6731,15519.58
6732,15340.56
6733,14975.76
6734,14921.81
6735,15486.65
6736,16041.62
6737,16741.13
6738,16956.99
6739,16911.7
6740,15909.44
6741,14920.85
6742,14027.13
6743,13418.49
6744,12942.15
6745,12747.58
6746,12430.52
6747,12290.64
6748,12372.85
6749,12843.14
6750,13734.95
6751,16427.7
6752,17073.96
6753,16008.8
6754,15912.03
6755,15711.13
6756,15365.97
6757,14652.95
6758,14622.93
6759,15122.18
6760,15844.92
6761,16794.46
6762,16585.96
6763,16340.5
6764,15112.95
6765,14359.72
6766,13342.54
6767,12503.17
6768,12142.65
6769,12048.79
6770,11957.08
6771,11815.24
6772,11918.15
6773,12193.3
6774,13461.67
6775,16048.94
6776,16578.21
6777,15279.54
6778,16328.48
6779,16010.16
6780,15455.3
6781,15296.29
6782,14922.6
6783,15391.77
6784,15816.18
6785,16515.04
6786,16357.82
6787,16416.5
6788,15303.67
6789,14394.75
6790,13574.26
6791,12534.26
6792,12135.17
6793,11944.39
6794,11743.39
6795,11647.68
6796,11787.53
6797,12386.67
6798,13596.57
6799,16242.64
6800,17208.01
6801,16823.29
6802,16819.57
6803,16121.99
6804,15778.55
6805,15345.32
6806,15095.42
6807,15591.34
6808,16308.25
6809,16788.12
6810,16483.93
6811,16141.28
6812,15184.19
6813,14313.9
6814,13523.25
6815,12615.73
6816,12099.19
6817,11913.52
6818,11772.58
6819,11733.43
6820,11796.07
6821,12290.13
6822,12929.35
6823,14890.7
6824,15809.18
6825,16132.67
6826,15830.93
6827,15483.51
6828,15683.09
6829,14671.1
6830,15015.89
6831,15188.13
6832,15945.68
6833,16246.41
6834,15769.76
6835,15414.24
6836,14690.15
6837,13935.65
6838,13105.82
6839,12366.43
6840,11988.81
6841,11630.96
6842,11668.22
6843,11353.14
6844,11314.56
6845,11519.56
6846,11853.25
6847,12910.98
6848,13961.06
6849,14306.35
6850,14309.61
6851,13887.77
6852,13914.76
6853,13390.44
6854,13178.81
6855,13159.09
6856,13576.66
6857,13739.1
6858,13857.86
6859,13738.08
6860,12936.81
6861,12265.6
6862,11601.1
6863,10860.96
6864,10290.42
6865,9940.34
6866,9845.72
6867,9704.69
6868,9913.63
6869,10451.84
6870,11775.38
6871,14492.63
6872,15856.71
6873,15476.9
6874,15633.22
6875,15500.94
6876,14875.01
6877,14556.71
6878,14374.65
6879,14633.21
6880,15035.93
6881,15435.33
6882,15772.82
6883,15877.84
6884,14885.96
6885,14090.56
6886,13053.66
6887,11957.54
6888,11327.19
6889,11164.18
6890,11062.3
6891,10766.17
6892,10974.37
6893,11279.63
6894,12409.15
6895,14716.63
6896,15386.97
6897,14562.92
6898,15185.35
6899,14907.62
6900,14450.41
6901,14346.56
6902,14068.44
6903,14725.96
6904,14776.46
6905,15568.7
6906,15783.25
6907,16032.13
6908,15029.43
6909,14182.32
6910,13247.82
6911,12179.92
6912,11590.95
6913,11037.34
6914,10956.49
6915,10735.77
6916,10737.59
6917,11348.15
6918,12229.88
6919,14082.0
6920,14571.22
6921,15275.87
6922,15455.76
6923,15120.09
6924,14782.28
6925,14494.4
6926,14044.09
6927,14148.23
6928,14807.62
6929,15023.05
6930,15578.9
6931,15429.51
6932,14408.57
6933,13568.94
6934,12754.37
6935,11805.1
6936,11239.46
6937,10798.11
6938,10589.33
6939,10632.09
6940,10749.35
6941,11347.36
6942,11899.35
6943,12876.11
6944,13079.08
6945,12697.48
6946,11577.51
6947,10677.74
6948,9959.61
6949,9562.75
6950,9351.3
6951,9719.75
6952,10269.98
6953,10607.48
6954,11628.21
6955,11788.52
6956,11182.89
6957,10782.13
6958,10224.64
6959,9537.92
6960,9177.44
6961,9038.54
6962,8836.71
6963,8839.37
6964,8952.5
6965,9320.85
6966,9947.5
6967,11216.82
6968,11927.38
6969,12336.22
6970,12272.8
6971,11451.73
6972,11079.45
6973,10973.47
6974,10790.15
6975,11077.15
6976,11470.99
6977,11252.38
6978,11723.27
6979,12113.3
6980,11467.9
6981,11014.56
6982,10391.54
6983,9679.18
6984,9429.16
6985,9222.02
6986,9119.62
6987,8917.82
6988,8975.82
6989,9361.31
6990,9879.69
6991,11209.88
6992,12200.99
6993,12503.88
6994,11603.16
6995,11685.59
6996,11612.83
6997,11209.36
6998,10928.0
6999,11360.52
7000,12258.61
7001,12579.83
7002,13336.72
7003,13284.76
7004,12570.77
7005,11903.63
7006,11358.0
7007,10574.64
7008,10351.61
7009,10192.81
7010,10155.52
7011,10039.4
7012,9981.3
7013,10368.33
7014,10882.33
7015,12412.03
7016,13032.95
7017,13229.29
7018,12769.43
7019,11329.88
7020,12156.02
7021,12012.29
7022,11557.25
7023,12021.21
7024,12728.76
7025,12631.71
7026,13356.31
7027,13682.21
7028,12770.65
7029,12409.45
7030,11750.07
7031,11183.37
7032,10741.63
7033,10714.4
7034,10618.04
7035,10439.51
7036,10548.38
7037,10928.15
7038,11950.66
7039,14609.51
7040,15263.36
7041,14756.48
7042,14827.69
7043,14430.64
7044,14276.63
7045,13889.9
7046,13915.32
7047,14501.76
7048,15057.56
7049,16055.33
7050,16465.55
7051,16358.81
7052,15258.28
7053,14514.68
7054,13614.12
7055,12773.26
7056,12383.03
7057,12321.8
7058,12132.63
7059,12001.71
7060,11918.32
7061,12410.42
7062,13373.35
7063,16021.92
7064,16433.51
7065,15602.01
7066,14551.85
7067,14301.29
7068,14055.78
7069,13476.74
7070,13243.83
7071,13955.13
7072,15104.25
7073,16530.34
7074,17063.65
7075,16580.59
7076,15428.62
7077,14496.16
7078,13516.75
7079,12689.4
7080,12155.54
7081,12066.83
7082,11938.59
7083,11913.94
7084,11987.48
7085,12241.13
7086,13395.24
7087,16058.29
7088,16601.52
7089,15776.11
7090,15023.38
7091,14727.3
7092,14356.52
7093,13750.39
7094,13544.47
7095,14507.91
7096,15237.7
7097,16644.17
7098,16865.55
7099,16676.75
7100,15459.92
7101,14544.85
7102,13698.55
7103,12807.97
7104,12377.25
7105,12157.21
7106,11994.43
7107,11865.07
